region,msa,race,income,age,naics,wfh,essential,sick,msaname,raw_age,N,pr_type_ineq,binwt,nbin,fillinMEPS
4,6920,2,3,3,56,1,0,0,"SACRAMENTO, CA",34.630985,108.3266750066879,.00084210484,33156.87681886689,392,0
4,6920,2,3,3,56,1,0,1,"SACRAMENTO, CA",34.630985,56.81692584460954,.00044168075,33156.87681886689,392,0
4,6920,2,3,3,61,0,0,0,"SACRAMENTO, CA",35.140034,550.1788180761097,.0042769541,61211.64119355572,422,0
4,6920,2,3,3,61,0,0,1,"SACRAMENTO, CA",35.140034,235.6550109741377,.0018319238,61211.64119355572,422,0
4,6920,2,3,3,61,1,0,0,"SACRAMENTO, CA",35.140034,654.7295005626919,.0050897053,61211.64119355572,422,0
4,6920,2,3,3,61,1,0,1,"SACRAMENTO, CA",35.140034,280.4366190972639,.002180045,61211.64119355572,422,0
4,6920,2,3,3,62,0,1,0,"SACRAMENTO, CA",34.396931,1831.57904791832,.014238242,90497.05199503685,422,0
4,6920,2,3,3,62,0,1,1,"SACRAMENTO, CA",34.396931,841.421031743288,.0065409988,90497.05199503685,422,0
4,6920,2,3,3,71,0,0,0,"SACRAMENTO, CA",34.221264,155.645335656786,.0012099483,15611.91046889786,422,0
4,6920,2,3,3,71,0,0,1,"SACRAMENTO, CA",34.221264,76.4936247046947,.00059464254,15611.91046889786,422,0
4,6920,2,3,3,71,1,0,0,"SACRAMENTO, CA",34.221264,77.6829188440873,.00060388783,15611.91046889786,422,0
4,6920,2,3,3,71,1,0,1,"SACRAMENTO, CA",34.221264,38.17813116564018,.00029678736,15611.91046889786,422,0
4,6920,2,3,3,72,0,0,0,"SACRAMENTO, CA",32.514706,176.1171004829976,.0013690908,47066.61198198269,422,0
4,6920,2,3,3,72,0,0,1,"SACRAMENTO, CA",32.514706,89.60516637813498,.0006965684,47066.61198198269,422,0
4,6920,2,3,3,72,1,0,0,"SACRAMENTO, CA",32.514706,49.23026010788707,.00038270387,47066.61198198269,422,0
4,6920,2,3,3,72,1,0,1,"SACRAMENTO, CA",32.514706,25.04745783179612,.00019471275,47066.61198198269,422,0
4,6920,2,3,3,81,0,0,0,"SACRAMENTO, CA",34.212765,339.7711407931656,.0026412967,29514.93774489189,422,0
4,6920,2,3,3,81,0,0,1,"SACRAMENTO, CA",34.212765,177.8511340341273,.0013825707,29514.93774489189,422,0
4,6920,2,3,3,81,1,0,0,"SACRAMENTO, CA",34.212765,92.14497163102747,.00071631221,29514.93774489189,422,0
4,6920,2,3,3,81,1,0,1,"SACRAMENTO, CA",34.212765,48.23272412678777,.00037494928,29514.93774489189,422,0
4,6920,2,3,3,92,0,1,0,"SACRAMENTO, CA",34.678135,1743.734354496002,.013555359,60001.523882917,422,0
4,6920,2,3,3,92,0,1,1,"SACRAMENTO, CA",34.678135,872.2656455039978,.0067807771,60001.523882917,422,0
4,6920,2,3,4,0,0,0,0,"SACRAMENTO, CA",44.390495,642.8212462663651,.0049971337,81910.00689787253,57,0
4,6920,2,3,4,0,0,0,1,"SACRAMENTO, CA",44.390495,430.1787537336349,.0033441035,81910.00689787253,57,0
4,6920,2,3,4,11,0,1,0,"SACRAMENTO, CA",46.268967,82.44776040315628,.00064092851,7871.426495540031,460,0
4,6920,2,3,4,11,0,1,1,"SACRAMENTO, CA",46.268967,62.55223959684372,.00048626564,7871.426495540031,460,0
4,6920,2,3,4,21,0,1,0,"SACRAMENTO, CA",40.57143,8.01436984539032,.000062301726,3168.325498400292,403,0
4,6920,2,3,4,21,0,1,1,"SACRAMENTO, CA",40.57143,5.98563015460968,.000046530808,3168.325498400292,403,0
4,6920,2,3,4,22,0,1,0,"SACRAMENTO, CA",43.943089,138.8940024375916,.0010797277,6206.886431291435,460,0
4,6920,2,3,4,22,0,1,1,"SACRAMENTO, CA",43.943089,107.1060048937798,.00083261559,6206.886431291435,460,0
4,6920,2,3,4,23,0,0,0,"SACRAMENTO, CA",44.927795,766.6033534138128,.0059593851,47412.67778211277,460,0
4,6920,2,3,4,23,0,0,1,"SACRAMENTO, CA",44.927795,580.8599296045579,.0045154616,47412.67778211277,460,0
4,6920,2,3,4,23,1,0,0,"SACRAMENTO, CA",44.927795,123.7617090966336,.00096209289,47412.67778211277,460,0
4,6920,2,3,4,23,1,0,1,"SACRAMENTO, CA",44.927795,93.77498456467762,.00072898349,47412.67778211277,460,0
4,6920,2,3,4,31,0,1,0,"SACRAMENTO, CA",45.057034,586.3682336807251,.004558282,55922.13302813628,460,0
4,6920,2,3,4,31,0,1,1,"SACRAMENTO, CA",45.057034,465.6317976713181,.0036197067,55922.13302813628,460,0
4,6920,2,3,4,42,0,1,0,"SACRAMENTO, CA",44.425713,201.2652039527893,.001564586,13897.40355316543,403,0
4,6920,2,3,4,42,0,1,1,"SACRAMENTO, CA",44.425713,148.7348064780235,.0011562277,13897.40355316543,403,0
4,6920,2,3,4,44,0,0,0,"SACRAMENTO, CA",44.380985,524.7284800198695,.0040791095,29829.57463297692,460,0
4,6920,2,3,4,44,0,0,1,"SACRAMENTO, CA",44.380985,376.0828618860616,.0029235752,29829.57463297692,460,0
4,6920,2,3,4,44,1,0,0,"SACRAMENTO, CA",44.380985,290.198141568401,.0022559287,29829.57463297692,460,0
4,6920,2,3,4,44,1,0,1,"SACRAMENTO, CA",44.380985,207.9905165256667,.0016168669,29829.57463297692,460,0
4,6920,2,3,4,48,0,1,0,"SACRAMENTO, CA",44.311329,584.9020552635193,.0045468835,27184.67240091613,460,0
4,6920,2,3,4,48,0,1,1,"SACRAMENTO, CA",44.311329,430.0979749858379,.0033434751,27184.67240091613,460,0
4,6920,2,3,4,51,0,0,0,"SACRAMENTO, CA",45.629097,145.1356787023556,.0011282489,15618.07822412571,403,0
4,6920,2,3,4,51,0,0,1,"SACRAMENTO, CA",45.629097,121.3361163797367,.00094323698,15618.07822412571,403,0
4,6920,2,3,4,51,1,0,0,"SACRAMENTO, CA",45.629097,120.6568381910156,.00093795644,15618.07822412571,403,0
4,6920,2,3,4,51,1,0,1,"SACRAMENTO, CA",45.629097,100.8713521833588,.00078414899,15618.07822412571,403,0
4,6920,2,3,4,52,0,0,0,"SACRAMENTO, CA",44.332314,262.096259938261,.0020374716,24259.8804564761,460,0
4,6920,2,3,4,52,0,0,1,"SACRAMENTO, CA",44.332314,217.6566889345715,.0016920093,24259.8804564761,460,0
4,6920,2,3,4,52,1,0,0,"SACRAMENTO, CA",44.332314,273.8388276233463,.0021287554,24259.8804564761,460,0
4,6920,2,3,4,52,1,0,1,"SACRAMENTO, CA",44.332314,227.4082527398994,.0017678156,24259.8804564761,460,0
4,6920,2,3,4,53,0,0,0,"SACRAMENTO, CA",43.897259,49.72042123110477,.00038651426,10517.38239284716,403,0
4,6920,2,3,4,53,0,0,1,"SACRAMENTO, CA",43.897259,37.97629066674527,.00029521828,10517.38239284716,403,0
4,6920,2,3,4,53,1,0,0,"SACRAMENTO, CA",43.897259,33.05556138722714,.00025696575,10517.38239284716,403,0
4,6920,2,3,4,53,1,0,1,"SACRAMENTO, CA",43.897259,25.24772671492282,.00019626958,10517.38239284716,403,0
4,6920,2,3,4,54,0,0,0,"SACRAMENTO, CA",44.275978,303.2266886131994,.0023572091,43285.87293795378,460,0
4,6920,2,3,4,54,0,0,1,"SACRAMENTO, CA",44.275978,264.0871859090652,.0020529483,43285.87293795378,460,0
4,6920,2,3,4,54,1,0,0,"SACRAMENTO, CA",44.275978,339.7713652951487,.0026412986,43285.87293795378,460,0
4,6920,2,3,4,54,1,0,1,"SACRAMENTO, CA",44.275978,295.9147960347806,.0023003684,43285.87293795378,460,0
4,6920,2,3,4,55,0,0,0,"SACRAMENTO, CA",44,5.121852085068895,.000039816012,684.8120923238547,403,0
4,6920,2,3,4,55,0,0,1,"SACRAMENTO, CA",44,4.360859989530127,.000033900247,684.8120923238547,403,0
4,6920,2,3,4,55,1,0,0,"SACRAMENTO, CA",44,4.600402429625319,.00003576239,684.8120923238547,403,0
4,6920,2,3,4,55,1,0,1,"SACRAMENTO, CA",44,3.916886032217462,.000030448904,684.8120923238547,403,0
4,6920,2,3,4,56,0,0,0,"SACRAMENTO, CA",43.88216,421.6415391786485,.0032777372,32066.30832066221,460,0
4,6920,2,3,4,56,0,0,1,"SACRAMENTO, CA",43.88216,302.890343957739,.0023545946,32066.30832066221,460,0
4,6920,2,3,4,56,1,0,0,"SACRAMENTO, CA",43.88216,106.7693394796462,.0008299984,32066.30832066221,460,0
4,6920,2,3,4,56,1,0,1,"SACRAMENTO, CA",43.88216,76.69880444447506,.00059623754,32066.30832066221,460,0
4,6920,2,3,4,61,0,0,0,"SACRAMENTO, CA",43.580944,537.6492907868844,.0041795527,65478.41592501254,460,0
4,6920,2,3,4,61,0,0,1,"SACRAMENTO, CA",43.580944,464.3031591309089,.0036093779,65478.41592501254,460,0
4,6920,2,3,4,61,1,0,0,"SACRAMENTO, CA",43.580944,566.1402066482085,.0044010337,65478.41592501254,460,0
4,6920,2,3,4,61,1,0,1,"SACRAMENTO, CA",43.580944,488.9073434339982,.0038006445,65478.41592501254,460,0
4,6920,2,3,4,62,0,1,0,"SACRAMENTO, CA",44.363514,1222.242515981197,.0095014106,79368.10611999332,460,0
4,6920,2,3,4,62,0,1,1,"SACRAMENTO, CA",44.363514,986.7574840188026,.0076708086,79368.10611999332,460,0
4,6920,2,3,4,71,0,0,0,"SACRAMENTO, CA",42.024845,126.3999288844262,.00098260178,10841.94898612183,460,0
4,6920,2,3,4,71,0,0,1,"SACRAMENTO, CA",42.024845,94.82447262606262,.00073714199,10841.94898612183,460,0
4,6920,2,3,4,71,1,0,0,"SACRAMENTO, CA",42.024845,57.57967750557317,.00044761016,10841.94898612183,460,0
4,6920,2,3,4,71,1,0,1,"SACRAMENTO, CA",42.024845,43.1959305802858,.00033579447,10841.94898612183,460,0
4,6920,2,3,4,72,0,0,0,"SACRAMENTO, CA",44.605919,289.3656689744514,.0022494572,31096.68664859605,460,0
4,6920,2,3,4,72,0,0,1,"SACRAMENTO, CA",44.605919,209.3317420470612,.0016272932,31096.68664859605,460,0
4,6920,2,3,4,72,1,0,0,"SACRAMENTO, CA",44.605919,83.15033708573164,.00064639014,31096.68664859605,460,0
4,6920,2,3,4,72,1,0,1,"SACRAMENTO, CA",44.605919,60.15228059239248,.00046760894,31096.68664859605,460,0
4,6920,2,3,4,81,0,0,0,"SACRAMENTO, CA",44.012455,366.6480763567827,.0028502315,25974.14995242892,460,0
4,6920,2,3,4,81,0,0,1,"SACRAMENTO, CA",44.012455,266.2403084026434,.0020696863,25974.14995242892,460,0
4,6920,2,3,4,81,1,0,0,"SACRAMENTO, CA",44.012455,98.54992188675769,.00076610269,25974.14995242892,460,0
4,6920,2,3,4,81,1,0,1,"SACRAMENTO, CA",44.012455,71.56170531944863,.00055630296,25974.14995242892,460,0
4,6920,2,3,4,92,0,1,0,"SACRAMENTO, CA",44.843853,1547.082440972328,.012026636,55039.17353374312,460,0
4,6920,2,3,4,92,0,1,1,"SACRAMENTO, CA",44.843853,1161.91747829318,.009032459,55039.17353374312,460,0
4,6920,2,3,5,0,0,0,0,"SACRAMENTO, CA",55.057213,594.3298608660698,.0046201735,87341.42345942739,70,0
4,6920,2,3,5,0,0,0,1,"SACRAMENTO, CA",55.057213,646.6701391339302,.0050270534,87341.42345942739,70,0
4,6920,2,3,5,11,0,1,0,"SACRAMENTO, CA",55.364548,147.4171140789986,.0011459842,10872.99510684877,403,0
4,6920,2,3,5,11,0,1,1,"SACRAMENTO, CA",55.364548,151.5828859210014,.0011783679,10872.99510684877,403,0
4,6920,2,3,5,21,0,1,0,"SACRAMENTO, CA",53,8.849251270294189,.000068791895,3353.170077345003,403,0
4,6920,2,3,5,21,0,1,1,"SACRAMENTO, CA",53,9.150748729705811,.000071135655,3353.170077345003,403,0
4,6920,2,3,5,22,0,1,0,"SACRAMENTO, CA",53.70879,95.17350339889526,.00073985528,5318.981531162633,473,0
4,6920,2,3,5,22,0,1,1,"SACRAMENTO, CA",53.70879,86.82649117708206,.00067496765,5318.981531162633,473,0
4,6920,2,3,5,23,0,0,0,"SACRAMENTO, CA",54.144928,428.9521875033871,.0033345683,42070.77594469464,473,0
4,6920,2,3,5,23,0,0,1,"SACRAMENTO, CA",54.144928,455.4628960241779,.0035406561,42070.77594469464,473,0
4,6920,2,3,5,23,1,0,0,"SACRAMENTO, CA",54.144928,73.03552064831922,.00056776009,42070.77594469464,473,0
4,6920,2,3,5,23,1,0,1,"SACRAMENTO, CA",54.144928,77.54936497871211,.00060284964,42070.77594469464,473,0
4,6920,2,3,5,31,0,1,0,"SACRAMENTO, CA",53.964943,610.8570268154144,.0047486513,65400.80246838285,473,0
4,6920,2,3,5,31,0,1,1,"SACRAMENTO, CA",53.964943,587.1430088877678,.0045643044,65400.80246838285,473,0
4,6920,2,3,5,42,0,1,0,"SACRAMENTO, CA",53.18182,202.7013245224953,.0015757499,10505.99725066707,473,0
4,6920,2,3,5,42,0,1,1,"SACRAMENTO, CA",53.18182,182.2986754775047,.0014171448,10505.99725066707,473,0
4,6920,2,3,5,44,0,0,0,"SACRAMENTO, CA",54.93409,318.2770821327813,.0024742074,22572.59885166893,473,0
4,6920,2,3,5,44,0,0,1,"SACRAMENTO, CA",54.93409,271.7637223117457,.002112624,22572.59885166893,473,0
4,6920,2,3,5,44,1,0,0,"SACRAMENTO, CA",54.93409,156.4084342246406,.0012158805,22572.59885166893,473,0
4,6920,2,3,5,44,1,0,1,"SACRAMENTO, CA",54.93409,133.5507351047887,.0010381904,22572.59885166893,473,0
4,6920,2,3,5,48,0,1,0,"SACRAMENTO, CA",54.336853,416.5783023834229,.0032383767,26661.04604643756,473,0
4,6920,2,3,5,48,0,1,1,"SACRAMENTO, CA",54.336853,435.4216976165771,.0033848607,26661.04604643756,473,0
4,6920,2,3,5,51,0,0,0,"SACRAMENTO, CA",54.276764,123.1611557766324,.0009574244,9916.158367018617,403,0
4,6920,2,3,5,51,0,0,1,"SACRAMENTO, CA",54.276764,97.21362453181609,.00075571466,9916.158367018617,403,0
4,6920,2,3,5,51,1,0,0,"SACRAMENTO, CA",54.276764,90.88658599411193,.00070652983,9916.158367018617,403,0
4,6920,2,3,5,51,1,0,1,"SACRAMENTO, CA",54.276764,71.73864511172906,.00055767846,9916.158367018617,403,0
4,6920,2,3,5,52,0,0,0,"SACRAMENTO, CA",53.861679,258.7313052739631,.0020113131,16981.56772246153,403,0
4,6920,2,3,5,52,0,0,1,"SACRAMENTO, CA",53.861679,182.4256726179589,.0014181321,16981.56772246153,403,0
4,6920,2,3,5,52,1,0,0,"SACRAMENTO, CA",53.861679,258.5471599589313,.0020098817,16981.56772246153,403,0
4,6920,2,3,5,52,1,0,1,"SACRAMENTO, CA",53.861679,182.2958358634984,.0014171228,16981.56772246153,403,0
4,6920,2,3,5,53,0,0,0,"SACRAMENTO, CA",55.412586,104.1211048797655,.00080941169,10369.98733981942,403,0
4,6920,2,3,5,53,0,0,1,"SACRAMENTO, CA",55.412586,77.57884361884258,.00060307875,10369.98733981942,403,0
4,6920,2,3,5,53,1,0,0,"SACRAMENTO, CA",55.412586,59.76796253165726,.00046462138,10369.98733981942,403,0
4,6920,2,3,5,53,1,0,1,"SACRAMENTO, CA",55.412586,44.53208044627048,.00034618139,10369.98733981942,403,0
4,6920,2,3,5,54,0,0,0,"SACRAMENTO, CA",53.561985,335.5129159722668,.0026081945,31934.32485813783,473,0
4,6920,2,3,5,54,0,0,1,"SACRAMENTO, CA",53.561985,250.522937831959,.0019475033,31934.32485813783,473,0
4,6920,2,3,5,54,1,0,0,"SACRAMENTO, CA",53.561985,357.2273622717518,.0027769972,31934.32485813783,473,0
4,6920,2,3,5,54,1,0,1,"SACRAMENTO, CA",53.561985,266.7368199848325,.0020735462,31934.32485813783,473,0
4,6920,2,3,5,56,0,0,0,"SACRAMENTO, CA",54.31403,372.7628443270173,.0028977662,39345.11542193482,403,0
4,6920,2,3,5,56,0,0,1,"SACRAMENTO, CA",54.31403,277.3417456748212,.0021559861,39345.11542193482,403,0
4,6920,2,3,5,56,1,0,0,"SACRAMENTO, CA",54.31403,72.76045676064965,.00056562177,39345.11542193482,403,0
4,6920,2,3,5,56,1,0,1,"SACRAMENTO, CA",54.31403,54.13498797211892,.00042083199,39345.11542193482,403,0
4,6920,2,3,5,61,0,0,0,"SACRAMENTO, CA",54.917713,487.6456927896677,.003790837,63921.7465490704,473,0
4,6920,2,3,5,61,0,0,1,"SACRAMENTO, CA",54.917713,355.865648305303,.0027664115,63921.7465490704,473,0
4,6920,2,3,5,61,1,0,0,"SACRAMENTO, CA",54.917713,432.7117524503531,.0033637939,63921.7465490704,473,0
4,6920,2,3,5,61,1,0,1,"SACRAMENTO, CA",54.917713,315.7769064546762,.0024547714,63921.7465490704,473,0
4,6920,2,3,5,62,0,1,0,"SACRAMENTO, CA",54.863178,1328.761459052563,.010329463,87402.63710132948,473,0
4,6920,2,3,5,62,0,1,1,"SACRAMENTO, CA",54.863178,944.2385409474373,.0073402766,87402.63710132948,473,0
4,6920,2,3,5,71,0,0,0,"SACRAMENTO, CA",54.212025,134.5165477546296,.0010456984,12424.00212736203,473,0
4,6920,2,3,5,71,0,0,1,"SACRAMENTO, CA",54.212025,95.10129229702144,.00073929393,12424.00212736203,473,0
4,6920,2,3,5,71,1,0,0,"SACRAMENTO, CA",54.212025,50.60508339084774,.00039339141,12424.00212736203,473,0
4,6920,2,3,5,71,1,0,1,"SACRAMENTO, CA",54.212025,35.77707655750126,.00027812214,12424.00212736203,473,0
4,6920,2,3,5,72,0,0,0,"SACRAMENTO, CA",54,124.5882904255038,.00096851861,37064.79502930059,473,0
4,6920,2,3,5,72,0,0,1,"SACRAMENTO, CA",54,87.23101033987031,.00067811232,37064.79502930059,473,0
4,6920,2,3,5,72,1,0,0,"SACRAMENTO, CA",54,30.10356834295931,.0002340177,37064.79502930059,473,0
4,6920,2,3,5,72,1,0,1,"SACRAMENTO, CA",54,21.07713872967734,.00016384847,37064.79502930059,473,0
4,6920,2,3,5,81,0,0,0,"SACRAMENTO, CA",54.820175,308.5461686587078,.0023985617,31977.2550233865,473,0
4,6920,2,3,5,81,0,0,1,"SACRAMENTO, CA",54.820175,242.4445704183454,.0018847041,31977.2550233865,473,0
4,6920,2,3,5,81,1,0,0,"SACRAMENTO, CA",54.820175,74.48312198847945,.00057901343,31977.2550233865,473,0
4,6920,2,3,5,81,1,0,1,"SACRAMENTO, CA",54.820175,58.52617970404503,.00045496807,31977.2550233865,473,0
4,6920,2,3,5,92,0,1,0,"SACRAMENTO, CA",54.034588,2076.84513092041,.016144881,55939.04454034325,473,0
4,6920,2,3,5,92,0,1,1,"SACRAMENTO, CA",54.034588,1479.15486907959,.011498584,55939.04454034325,473,0
4,6920,2,3,6,0,0,0,0,"SACRAMENTO, CA",65.102203,1644.900708436966,.012787051,141175.3812883845,104,0
4,6920,2,3,6,0,0,0,1,"SACRAMENTO, CA",65.102203,1711.099291563034,.013301663,141175.3812883845,104,0
4,6920,2,3,6,11,0,1,0,"SACRAMENTO, CA",63.53846,156.1259806752205,.0012136848,4544.560982750067,127,0
4,6920,2,3,6,11,0,1,1,"SACRAMENTO, CA",63.53846,142.8740193247795,.0011106672,4544.560982750067,127,0
4,6920,2,3,6,22,0,1,0,"SACRAMENTO, CA",61.984253,70.90009033679962,.00055115973,2349.781723307495,231,0
4,6920,2,3,6,22,0,1,1,"SACRAMENTO, CA",61.984253,56.09990587830544,.00043610678,2349.781723307495,231,0
4,6920,2,3,6,23,0,0,0,"SACRAMENTO, CA",62.785236,132.4932511153932,.0010299698,11498.62470912879,127,0
4,6920,2,3,6,23,0,0,1,"SACRAMENTO, CA",62.785236,118.6719901260619,.0009225267,11498.62470912879,127,0
4,6920,2,3,6,23,1,0,0,"SACRAMENTO, CA",62.785236,24.70600399344016,.00019205836,11498.62470912879,127,0
4,6920,2,3,6,23,1,0,1,"SACRAMENTO, CA",62.785236,22.12875476510476,.00017202346,11498.62470912879,127,0
4,6920,2,3,6,31,0,1,0,"SACRAMENTO, CA",63.609119,164.8032076358795,.0012811393,22644.2223258435,231,0
4,6920,2,3,6,31,0,1,1,"SACRAMENTO, CA",63.609119,142.1967923641205,.0011054027,22644.2223258435,231,0
4,6920,2,3,6,42,0,1,0,"SACRAMENTO, CA",61.518692,126.7580415010452,.00098538573,4519.86663409368,127,0
4,6920,2,3,6,42,0,1,1,"SACRAMENTO, CA",61.518692,87.24195849895477,.00067819742,4519.86663409368,127,0
4,6920,2,3,6,44,0,0,0,"SACRAMENTO, CA",62.136017,224.7104925336189,.0017468439,11431.54584522081,127,0
4,6920,2,3,6,44,0,0,1,"SACRAMENTO, CA",62.136017,133.9560150681191,.001041341,11431.54584522081,127,0
4,6920,2,3,6,44,1,0,0,"SACRAMENTO, CA",62.136017,102.3311314163857,.00079549692,11431.54584522081,127,0
4,6920,2,3,6,44,1,0,1,"SACRAMENTO, CA",62.136017,61.00236098187631,.00047421729,11431.54584522081,127,0
4,6920,2,3,6,48,0,1,0,"SACRAMENTO, CA",64.30864,180.3476228713989,.0014019777,10326.19759665592,231,0
4,6920,2,3,6,48,0,1,1,"SACRAMENTO, CA",64.30864,143.6523867845535,.001116718,10326.19759665592,231,0
4,6920,2,3,6,51,0,0,0,"SACRAMENTO, CA",63.265488,37.85729593524027,.00029429325,2651.981997130667,231,0
4,6920,2,3,6,51,0,0,1,"SACRAMENTO, CA",63.265488,27.19205396882009,.00021138429,2651.981997130667,231,0
4,6920,2,3,6,51,1,0,0,"SACRAMENTO, CA",63.265488,27.90622544507922,.0002169361,2651.981997130667,231,0
4,6920,2,3,6,51,1,0,1,"SACRAMENTO, CA",63.265488,20.04442128319798,.00015582038,2651.981997130667,231,0
4,6920,2,3,6,52,0,0,0,"SACRAMENTO, CA",63.129032,119.5708523341117,.00092951424,4986.080656131502,127,0
4,6920,2,3,6,52,0,0,1,"SACRAMENTO, CA",63.129032,68.25333661356592,.00053058454,4986.080656131502,127,0
4,6920,2,3,6,52,1,0,0,"SACRAMENTO, CA",63.129032,117.248256628901,.00091145898,4986.080656131502,127,0
4,6920,2,3,6,52,1,0,1,"SACRAMENTO, CA",63.129032,66.92755442342138,.00052027823,4986.080656131502,127,0
4,6920,2,3,6,53,0,0,0,"SACRAMENTO, CA",63.94558,58.97199475420216,.0004584337,4254.495210879752,127,0
4,6920,2,3,6,53,0,0,1,"SACRAMENTO, CA",63.94558,37.87322417707876,.00029441708,4254.495210879752,127,0
4,6920,2,3,6,53,1,0,0,"SACRAMENTO, CA",63.94558,30.54076660024425,.00023741636,4254.495210879752,127,0
4,6920,2,3,6,53,1,0,1,"SACRAMENTO, CA",63.94558,19.61401008753344,.00015247446,4254.495210879752,127,0
4,6920,2,3,6,54,0,0,0,"SACRAMENTO, CA",63.243309,119.0082118587678,.0009251404,9860.936936542075,231,0
4,6920,2,3,6,54,0,0,1,"SACRAMENTO, CA",63.243309,83.47621827552862,.00064892351,9860.936936542075,231,0
4,6920,2,3,6,54,1,0,0,"SACRAMENTO, CA",63.243309,122.5529543084914,.00095269643,9860.936936542075,231,0
4,6920,2,3,6,54,1,0,1,"SACRAMENTO, CA",63.243309,85.96261555721216,.00066825212,9860.936936542075,231,0
4,6920,2,3,6,56,0,0,0,"SACRAMENTO, CA",64.09346,96.38355745647831,.00074926193,9669.225194257262,231,0
4,6920,2,3,6,56,0,0,1,"SACRAMENTO, CA",64.09346,83.81708477164821,.0006515733,9669.225194257262,231,0
4,6920,2,3,6,56,1,0,0,"SACRAMENTO, CA",64.09346,18.07819495822505,.00014053541,9669.225194257262,231,0
4,6920,2,3,6,56,1,0,1,"SACRAMENTO, CA",64.09346,15.72116281364842,.00012221243,9669.225194257262,231,0
4,6920,2,3,6,61,0,0,0,"SACRAMENTO, CA",64.309654,328.6108491849251,.0025545394,23708.35787690497,231,0
4,6920,2,3,6,61,0,0,1,"SACRAMENTO, CA",64.309654,250.9399686489396,.0019507452,23708.35787690497,231,0
4,6920,2,3,6,61,1,0,0,"SACRAMENTO, CA",64.309654,293.9656567145042,.0022852165,23708.35787690497,231,0
4,6920,2,3,6,61,1,0,1,"SACRAMENTO, CA",64.309654,224.4835581745811,.0017450798,23708.35787690497,231,0
4,6920,2,3,6,62,0,1,0,"SACRAMENTO, CA",64.318535,577.0270953178406,.0044856663,24944.51535654848,231,0
4,6920,2,3,6,62,0,1,1,"SACRAMENTO, CA",64.318535,458.9728738069534,.0035679417,24944.51535654848,231,0
4,6920,2,3,6,71,0,0,0,"SACRAMENTO, CA",63.722221,65.31097581253306,.00050771132,3974.142165298118,231,0
4,6920,2,3,6,71,0,0,1,"SACRAMENTO, CA",63.722221,56.22651825084432,.00043709102,3974.142165298118,231,0
4,6920,2,3,6,71,1,0,0,"SACRAMENTO, CA",63.722221,21.74346216833392,.0001690283,3974.142165298118,231,0
4,6920,2,3,6,71,1,0,1,"SACRAMENTO, CA",63.722221,18.71904618227681,.00014551723,3974.142165298118,231,0
4,6920,2,3,6,72,0,0,0,"SACRAMENTO, CA",62.458717,47.31246666973234,.00036779544,7990.628287454078,231,0
4,6920,2,3,6,72,0,0,1,"SACRAMENTO, CA",62.458717,42.66083652908205,.0003316348,7990.628287454078,231,0
4,6920,2,3,6,72,1,0,0,"SACRAMENTO, CA",62.458717,10.00518875477825,.000077777862,7990.628287454078,231,0
4,6920,2,3,6,72,1,0,1,"SACRAMENTO, CA",62.458717,9.021506422180789,.000070130962,7990.628287454078,231,0
4,6920,2,3,6,81,0,0,0,"SACRAMENTO, CA",62.718044,113.4804625718333,.00088216906,11378.32579718778,231,0
4,6920,2,3,6,81,0,0,1,"SACRAMENTO, CA",62.718044,97.93550228741474,.0007613264,11378.32579718778,231,0
4,6920,2,3,6,81,1,0,0,"SACRAMENTO, CA",62.718044,29.29873442397338,.00022776112,11378.32579718778,231,0
4,6920,2,3,6,81,1,0,1,"SACRAMENTO, CA",62.718044,25.28528882565204,.0001965616,11378.32579718778,231,0
4,6920,2,3,6,92,0,1,0,"SACRAMENTO, CA",63.061806,823.6396980285645,.0064027715,13579.58160590573,231,0
4,6920,2,3,6,92,0,1,1,"SACRAMENTO, CA",63.061806,616.3603448867798,.004791433,13579.58160590573,231,0
4,6920,2,3,7,0,0,0,0,"SACRAMENTO, CA",73.943924,1816.96881955862,.014124666,116367.9507216,82,0
4,6920,2,3,7,0,0,0,1,"SACRAMENTO, CA",73.943924,2124.03118044138,.016511694,116367.9507216,82,0
4,6920,2,3,8,0,0,0,0,"SACRAMENTO, CA",85.496002,1352.180913090706,.010511519,55616.39231940002,37,0
4,6920,2,3,8,0,0,0,1,"SACRAMENTO, CA",85.496002,522.8191427886486,.0040642666,55616.39231940002,37,0
4,6920,3,1,1,0,0,0,0,"SACRAMENTO, CA",9.7403202,36846.19601011276,.12551248,949814.3866887996,590,0
4,6920,3,1,1,0,0,0,1,"SACRAMENTO, CA",9.7403202,6233.803347945213,.02123476,949814.3866887996,590,0
4,6920,3,1,2,0,0,0,0,"SACRAMENTO, CA",20.350307,18796.43720340729,.06402798,694447.3767405769,391,0
4,6920,3,1,2,0,0,0,1,"SACRAMENTO, CA",20.350307,6535.562041640282,.022262668,694447.3767405769,391,0
4,6920,3,1,2,11,0,1,0,"SACRAMENTO, CA",22.015007,575.2952257394791,.0019596792,10313.76362248389,689,0
4,6920,3,1,2,11,0,1,1,"SACRAMENTO, CA",22.015007,157.7047851830721,.0005372038,10313.76362248389,689,0
4,6920,3,1,2,21,0,1,0,"SACRAMENTO, CA",29,29.49386262893677,.00010046757,1103.620797276829,689,0
4,6920,3,1,2,21,0,1,1,"SACRAMENTO, CA",29,8.506136238574982,.000028975208,1103.620797276829,689,0
