age,naics,sick,shift,n,active_emp,ego,rate1,rate2,rate3,rate4,rate5,rate6,rate7,rate8,rate9,rate10,rate11,rate12,rate13,rate14,rate15,rate16,rate17,rate18,rate19,rate20,rate21,rate22,rate23,rate24,rate25,rate26,rate27,rate28,rate29,rate30,rate31,rate32,rate33,rate34,rate35,rate36,rate37,rate38,rate39,rate40,rate41,rate42,rate43,rate44,rate45,rate46,rate47,rate48,rate49,rate50,rate51,rate52,rate53,rate54,rate55,rate56,rate57,rate58,rate59,rate60,rate61,rate62,rate63,rate64,rate65,rate66,rate67,rate68,rate69,rate70,rate71,rate72,rate73,rate74,rate75,rate76,rate77,rate78,rate79,rate80,rate81,rate82,rate83,rate84,rate85,rate86,rate87,rate88,rate89,rate90,rate91,rate92,rate93,rate94,rate95,rate96,rate97,rate98,rate99,rate100,rate101,rate102,rate103,rate104,rate105,rate106,rate107,rate108,rate109,rate110,rate111,rate112,rate113,rate114,rate115,rate116,rate117,rate118,rate119,rate120,rate121,rate122,rate123,rate124,rate125,rate126,rate127,rate128,rate129,rate130,rate131,rate132,rate133,rate134,rate135,rate136,rate137,rate138,rate139,rate140,rate141,rate142,rate143,rate144,rate145,rate146,rate147,rate148,rate149,rate150,rate151,rate152,rate153,rate154,rate155,rate156,rate157,rate158,rate159,rate160,rate161,rate162,rate163,rate164,rate165,rate166,rate167,rate168,rate169,rate170,rate171,rate172,rate173,rate174,rate175,rate176,rate177,rate178,rate179,rate180,rate181,rate182,rate183,rate184,rate185,rate186,rate187,rate188,rate189,rate190,rate191,rate192,rate193,rate194,rate195,rate196,rate197,rate198,rate199,rate200,rate201,rate202,rate203,rate204,rate205,rate206,rate207,rate208
4,56,1,1,1119.533657,1,184,0.505454361,0.505454361,0.001442962,0.001442962,0.376965437,0.376965437,0.122272398,0.122272398,0.000335961,7.81E-05,6.76E-05,8.92E-05,0.006026401,0.002661887,0.060775568,0.006024456,0.026330479,0.002610042,0.104147123,0.027105615,0.08115799,0.02997682,0.133908494,0.042833232,0.049460945,0.015821044,0.106073359,0.046853053,0.037595518,0.032947992,0.0037466,0.003283448,0.063242294,0.082237952,0.032983269,0.042890229,0.029588905,0.015016626,0.015431743,0.007831743,0.050808177,0.087698176,0.015407935,0.026595085,0.025368856,0.032859166,0.007693283,0.009964772,16.01255582,4.536178897,4.855919466,1.375627955,0.03141268,0.078174424,0.011356715,0.028262622,0.307659417,0.111228983,0.024066427,0.009162436,0.005683728,0.002163877,0.102756881,0.012179059,0.024267923,0.002876308,0.072522496,0.013933844,0.017780662,0.003416222,0.000522583,0.000198828,0.157114117,0.125879434,4.35E-05,1.29E-05,1.73E-05,1.41E-05,0.001177563,0.001344236,0.016673376,0.002287637,0.009071112,0.001244584,0.025175348,0.014301472,0.018320532,0.014858067,0.029566815,0.009956205,0.023978872,0.008074545,0.019057773,0.021755225,0.008449364,0.007200663,0.003553561,0.003028393,0.019452498,0.023853258,0.008621504,0.010571956,0.009228083,0.004407384,0.004089961,0.001953388,0.015593227,0.026584405,0.003827756,0.006525821,0.008461197,0.009983332,0.002077017,0.002450664,4.797670385,1.2232292,1.177710769,0.300272859,0.010147645,0.019374001,0.00422625,0.008068805,0.088914805,0.037030874,0.005953643,0.002340413,0.002106696,0.000828155,0.026338502,0.004340239,0.009319875,0.001535793,0.023521932,0.004755173,0.003477143,0.000702936,7.17E-05,5.37E-05,0.25541876,0.20497895,2.39E-05,7.51E-06,8.41E-06,1.04E-05,0.000812336,0.000812405,0.012720756,0.002277553,0.002570453,0.00046022,0.018072309,0.007233507,0.011367509,0.00935892,0.019785327,0.006582888,0.016289347,0.005419721,0.014026121,0.014027326,0.000326096,0.000289409,0.007331291,0.0065065,0.013890096,0.015950308,0.005291478,0.006076322,0.006210915,0.003028753,0.002366069,0.001153813,0.008694454,0.015279839,0.004191133,0.007365596,0.005107678,0.005838212,0.002462139,0.002814291,1.72403602,0.474767207,0.831065915,0.228859977,0.006444723,0.01315718,0.003708883,0.007571845,0.051626705,0.029710729,0.00510675,0.00214993,0.00049096,0.000206693,0.021035384,0.003802145,0.002022329,0.000365536,0.0090849,0.002130125,0.008243511,0.001932845,0.000232875,3.69E-05,0.226487463,0.140584866,0.147804618,0.082908639
4,61,0,0,4251.109738,1,185,0.519434116,0.519434116,0.001482871,0.001482871,0.395182765,0.395182765,0.128181366,0.128181366,0.000159334,3.70E-05,6.56E-05,8.65E-05,0.00654773,0.00289216,0.059266389,0.005874856,0.02567664,0.00254523,0.109072585,0.028387528,0.085655982,0.031638216,0.139547973,0.044637129,0.051543964,0.016487338,0.115727635,0.051117388,0.041638753,0.036491406,0.00414953,0.003636569,0.069796299,0.090760539,0.036401432,0.047335083,0.032949808,0.016722313,0.017184582,0.008721324,0.055697321,0.096137151,0.016890602,0.029154263,0.028661242,0.03712365,0.008691722,0.011258006,0.068785694,0.019486222,0.020859742,0.005909333,9.278072746,23.08965675,3.354327978,8.347669151,0.333543819,0.120587044,0.026218659,0.009981822,0.006192017,0.00235739,0.110513748,0.013098427,0.02609985,0.003093434,0.075495358,0.014505024,0.018509531,0.003556261,0.000704085,0.000267885,0.166994645,0.133795688,4.16E-05,1.24E-05,8.93E-05,7.27E-05,0.001070479,0.001221996,0.016556074,0.002271543,0.009007294,0.001235828,0.02567679,0.014586328,0.018497231,0.01500137,0.03130699,0.010542185,0.025390165,0.008549778,0.022326479,0.025486587,0.009115636,0.007768469,0.003833776,0.003267196,0.021559875,0.02643739,0.009555511,0.011717265,0.00979029,0.004675898,0.004339136,0.002072396,0.017236706,0.029386322,0.00423119,0.007213623,0.009058461,0.010688041,0.002223631,0.002623653,0.021874725,0.005577249,0.00536971,0.001369078,2.909759769,5.55534684,1.21184482,2.313668077,0.095179244,0.039639862,0.006879077,0.002704207,0.00243416,0.000956883,0.028791578,0.004744474,0.010187896,0.001678831,0.023824845,0.00481641,0.003521922,0.000711989,0.00011788,8.83E-05,0.263987536,0.211855574,9.71E-05,3.05E-05,4.39E-06,5.43E-06,0.001062739,0.001062831,0.012032592,0.002154342,0.002431398,0.000435323,0.018352601,0.007345696,0.012360492,0.010176447,0.019488716,0.006484201,0.016045145,0.005338471,0.015678479,0.015679824,0.000352092,0.000312481,0.007915744,0.007025201,0.015742451,0.018077409,0.005997139,0.006886648,0.006989301,0.003408333,0.002662597,0.001298416,0.008753284,0.015383229,0.004219492,0.007415435,0.005278237,0.006033166,0.002544357,0.002908268,0.012785436,0.00352087,0.006163178,0.001697224,1.10128314,2.248317097,0.63377906,1.293887324,0.053236808,0.030637329,0.005729575,0.002412138,0.000550838,0.000231901,0.022643224,0.004092762,0.002176906,0.000393476,0.009358766,0.002194338,0.008492013,0.001991111,0.000110187,1.74E-05,0.245192829,0.152195625,0.161995545,0.090868812
4,61,0,1,8678.824142,1,186,0.519434116,0.519434116,0.001482871,0.001482871,0.395182765,0.395182765,0.128181366,0.128181366,0.000159334,3.70E-05,6.56E-05,8.65E-05,0.00654773,0.00289216,0.059266389,0.005874856,0.02567664,0.00254523,0.109072585,0.028387528,0.085655982,0.031638216,0.139547973,0.044637129,0.051543964,0.016487338,0.115727635,0.051117388,0.041638753,0.036491406,0.00414953,0.003636569,0.069796299,0.090760539,0.036401432,0.047335083,0.032949808,0.016722313,0.017184582,0.008721324,0.055697321,0.096137151,0.016890602,0.029154263,0.028661242,0.03712365,0.008691722,0.011258006,0.068785694,0.019486222,0.020859742,0.005909333,9.278072746,23.08965675,3.354327978,8.347669151,0.333543819,0.120587044,0.026218659,0.009981822,0.006192017,0.00235739,0.110513748,0.013098427,0.02609985,0.003093434,0.075495358,0.014505024,0.018509531,0.003556261,0.000704085,0.000267885,0.166994645,0.133795688,4.16E-05,1.24E-05,8.93E-05,7.27E-05,0.001070479,0.001221996,0.016556074,0.002271543,0.009007294,0.001235828,0.02567679,0.014586328,0.018497231,0.01500137,0.03130699,0.010542185,0.025390165,0.008549778,0.022326479,0.025486587,0.009115636,0.007768469,0.003833776,0.003267196,0.021559875,0.02643739,0.009555511,0.011717265,0.00979029,0.004675898,0.004339136,0.002072396,0.017236706,0.029386322,0.00423119,0.007213623,0.009058461,0.010688041,0.002223631,0.002623653,0.021874725,0.005577249,0.00536971,0.001369078,2.909759769,5.55534684,1.21184482,2.313668077,0.095179244,0.039639862,0.006879077,0.002704207,0.00243416,0.000956883,0.028791578,0.004744474,0.010187896,0.001678831,0.023824845,0.00481641,0.003521922,0.000711989,0.00011788,8.83E-05,0.263987536,0.211855574,9.71E-05,3.05E-05,4.39E-06,5.43E-06,0.001062739,0.001062831,0.012032592,0.002154342,0.002431398,0.000435323,0.018352601,0.007345696,0.012360492,0.010176447,0.019488716,0.006484201,0.016045145,0.005338471,0.015678479,0.015679824,0.000352092,0.000312481,0.007915744,0.007025201,0.015742451,0.018077409,0.005997139,0.006886648,0.006989301,0.003408333,0.002662597,0.001298416,0.008753284,0.015383229,0.004219492,0.007415435,0.005278237,0.006033166,0.002544357,0.002908268,0.012785436,0.00352087,0.006163178,0.001697224,1.10128314,2.248317097,0.63377906,1.293887324,0.053236808,0.030637329,0.005729575,0.002412138,0.000550838,0.000231901,0.022643224,0.004092762,0.002176906,0.000393476,0.009358766,0.002194338,0.008492013,0.001991111,0.000110187,1.74E-05,0.245192829,0.152195625,0.161995545,0.090868812
4,61,1,0,2446.477417,1,187,0.519434116,0.519434116,0.001482871,0.001482871,0.395182765,0.395182765,0.128181366,0.128181366,0.000159334,3.70E-05,6.56E-05,8.65E-05,0.00654773,0.00289216,0.059266389,0.005874856,0.02567664,0.00254523,0.109072585,0.028387528,0.085655982,0.031638216,0.139547973,0.044637129,0.051543964,0.016487338,0.115727635,0.051117388,0.041638753,0.036491406,0.00414953,0.003636569,0.069796299,0.090760539,0.036401432,0.047335083,0.032949808,0.016722313,0.017184582,0.008721324,0.055697321,0.096137151,0.016890602,0.029154263,0.028661242,0.03712365,0.008691722,0.011258006,0.068785694,0.019486222,0.020859742,0.005909333,9.278072746,23.08965675,3.354327978,8.347669151,0.333543819,0.120587044,0.026218659,0.009981822,0.006192017,0.00235739,0.110513748,0.013098427,0.02609985,0.003093434,0.075495358,0.014505024,0.018509531,0.003556261,0.000704085,0.000267885,0.166994645,0.133795688,4.16E-05,1.24E-05,8.93E-05,7.27E-05,0.001070479,0.001221996,0.016556074,0.002271543,0.009007294,0.001235828,0.02567679,0.014586328,0.018497231,0.01500137,0.03130699,0.010542185,0.025390165,0.008549778,0.022326479,0.025486587,0.009115636,0.007768469,0.003833776,0.003267196,0.021559875,0.02643739,0.009555511,0.011717265,0.00979029,0.004675898,0.004339136,0.002072396,0.017236706,0.029386322,0.00423119,0.007213623,0.009058461,0.010688041,0.002223631,0.002623653,0.021874725,0.005577249,0.00536971,0.001369078,2.909759769,5.55534684,1.21184482,2.313668077,0.095179244,0.039639862,0.006879077,0.002704207,0.00243416,0.000956883,0.028791578,0.004744474,0.010187896,0.001678831,0.023824845,0.00481641,0.003521922,0.000711989,0.00011788,8.83E-05,0.263987536,0.211855574,9.71E-05,3.05E-05,4.39E-06,5.43E-06,0.001062739,0.001062831,0.012032592,0.002154342,0.002431398,0.000435323,0.018352601,0.007345696,0.012360492,0.010176447,0.019488716,0.006484201,0.016045145,0.005338471,0.015678479,0.015679824,0.000352092,0.000312481,0.007915744,0.007025201,0.015742451,0.018077409,0.005997139,0.006886648,0.006989301,0.003408333,0.002662597,0.001298416,0.008753284,0.015383229,0.004219492,0.007415435,0.005278237,0.006033166,0.002544357,0.002908268,0.012785436,0.00352087,0.006163178,0.001697224,1.10128314,2.248317097,0.63377906,1.293887324,0.053236808,0.030637329,0.005729575,0.002412138,0.000550838,0.000231901,0.022643224,0.004092762,0.002176906,0.000393476,0.009358766,0.002194338,0.008492013,0.001991111,0.000110187,1.74E-05,0.245192829,0.152195625,0.161995545,0.090868812
4,61,1,1,4994.589313,1,188,0.519434116,0.519434116,0.001482871,0.001482871,0.395182765,0.395182765,0.128181366,0.128181366,0.000159334,3.70E-05,6.56E-05,8.65E-05,0.00654773,0.00289216,0.059266389,0.005874856,0.02567664,0.00254523,0.109072585,0.028387528,0.085655982,0.031638216,0.139547973,0.044637129,0.051543964,0.016487338,0.115727635,0.051117388,0.041638753,0.036491406,0.00414953,0.003636569,0.069796299,0.090760539,0.036401432,0.047335083,0.032949808,0.016722313,0.017184582,0.008721324,0.055697321,0.096137151,0.016890602,0.029154263,0.028661242,0.03712365,0.008691722,0.011258006,0.068785694,0.019486222,0.020859742,0.005909333,9.278072746,23.08965675,3.354327978,8.347669151,0.333543819,0.120587044,0.026218659,0.009981822,0.006192017,0.00235739,0.110513748,0.013098427,0.02609985,0.003093434,0.075495358,0.014505024,0.018509531,0.003556261,0.000704085,0.000267885,0.166994645,0.133795688,4.16E-05,1.24E-05,8.93E-05,7.27E-05,0.001070479,0.001221996,0.016556074,0.002271543,0.009007294,0.001235828,0.02567679,0.014586328,0.018497231,0.01500137,0.03130699,0.010542185,0.025390165,0.008549778,0.022326479,0.025486587,0.009115636,0.007768469,0.003833776,0.003267196,0.021559875,0.02643739,0.009555511,0.011717265,0.00979029,0.004675898,0.004339136,0.002072396,0.017236706,0.029386322,0.00423119,0.007213623,0.009058461,0.010688041,0.002223631,0.002623653,0.021874725,0.005577249,0.00536971,0.001369078,2.909759769,5.55534684,1.21184482,2.313668077,0.095179244,0.039639862,0.006879077,0.002704207,0.00243416,0.000956883,0.028791578,0.004744474,0.010187896,0.001678831,0.023824845,0.00481641,0.003521922,0.000711989,0.00011788,8.83E-05,0.263987536,0.211855574,9.71E-05,3.05E-05,4.39E-06,5.43E-06,0.001062739,0.001062831,0.012032592,0.002154342,0.002431398,0.000435323,0.018352601,0.007345696,0.012360492,0.010176447,0.019488716,0.006484201,0.016045145,0.005338471,0.015678479,0.015679824,0.000352092,0.000312481,0.007915744,0.007025201,0.015742451,0.018077409,0.005997139,0.006886648,0.006989301,0.003408333,0.002662597,0.001298416,0.008753284,0.015383229,0.004219492,0.007415435,0.005278237,0.006033166,0.002544357,0.002908268,0.012785436,0.00352087,0.006163178,0.001697224,1.10128314,2.248317097,0.63377906,1.293887324,0.053236808,0.030637329,0.005729575,0.002412138,0.000550838,0.000231901,0.022643224,0.004092762,0.002176906,0.000393476,0.009358766,0.002194338,0.008492013,0.001991111,0.000110187,1.74E-05,0.245192829,0.152195625,0.161995545,0.090868812
4,62,0,0,39412.4645,1,189,0.515576474,0.515576474,0.001471859,0.001471859,0.382257926,0.382257926,0.123989069,0.123989069,0.000205168,4.77E-05,8.06E-05,0.000106238,0.005912567,0.002611606,0.060442158,0.005991406,0.026186031,0.002595724,0.105647257,0.027496043,0.081384914,0.030060638,0.134586405,0.043050076,0.049711341,0.015901138,0.104928234,0.046347246,0.036123087,0.031657582,0.003599864,0.003154852,0.06178353,0.080341029,0.032222468,0.041900912,0.029784383,0.015115832,0.015533692,0.007883483,0.049718226,0.08581685,0.0150774,0.026024559,0.025032528,0.032423535,0.007591289,0.009832664,0.064845802,0.018370094,0.019664943,0.005570859,0.03123595,0.077734611,0.011292822,0.028103614,26.77187366,9.678911483,0.024034324,0.009150214,0.005676147,0.002160991,0.104147269,0.012343852,0.024596289,0.002915227,0.072609082,0.01395048,0.01780189,0.003420301,0.000583301,0.00022193,0.159060579,0.127438935,6.83E-05,2.03E-05,4.62E-05,3.76E-05,0.001216001,0.001388115,0.016844815,0.002311159,0.009164383,0.001257381,0.02591508,0.014721695,0.018510018,0.015011741,0.030993328,0.010436563,0.025135783,0.008464118,0.020253904,0.023120658,0.00814656,0.00694261,0.00342621,0.002919863,0.01951452,0.023929311,0.008648993,0.010605664,0.009569915,0.004570645,0.004241463,0.002025747,0.015689922,0.026749256,0.003851492,0.006566288,0.008302604,0.009796209,0.002038086,0.00240473,0.020537939,0.005236418,0.005041562,0.001285413,0.010672245,0.020375573,0.004444733,0.008485935,7.232245669,3.012056027,0.006459584,0.002539302,0.002285723,0.000898532,0.026986614,0.004447039,0.009549209,0.001573584,0.023862771,0.004824077,0.003527528,0.000713122,0.000114176,8.55E-05,0.25328577,0.20326718,8.70E-05,2.74E-05,2.37E-05,2.94E-05,0.000798755,0.000798823,0.013137873,0.002352234,0.002654739,0.00047531,0.017486444,0.006999013,0.012052155,0.009922592,0.019559256,0.006507671,0.016103221,0.005357794,0.014369532,0.014370765,0.000320041,0.000284036,0.007195172,0.006385695,0.013924934,0.015990313,0.00530475,0.006091563,0.006009515,0.00293054,0.002289344,0.001116399,0.008445146,0.014841699,0.004070955,0.007154392,0.004636066,0.005299147,0.0022348,0.002554437,0.011047257,0.003042208,0.005325294,0.001466486,0.005742232,0.011723014,0.003304606,0.006746495,2.786180033,1.603422859,0.004923576,0.002072814,0.00047335,0.000199279,0.020603192,0.003724027,0.001980778,0.000358026,0.008931854,0.00209424,0.008104639,0.001900284,0.000184915,2.93E-05,0.227249723,0.141058014,0.150557174,0.084452641
4,62,1,0,22681.53736,1,190,0.515576474,0.515576474,0.001471859,0.001471859,0.382257926,0.382257926,0.123989069,0.123989069,0.000205168,4.77E-05,8.06E-05,0.000106238,0.005912567,0.002611606,0.060442158,0.005991406,0.026186031,0.002595724,0.105647257,0.027496043,0.081384914,0.030060638,0.134586405,0.043050076,0.049711341,0.015901138,0.104928234,0.046347246,0.036123087,0.031657582,0.003599864,0.003154852,0.06178353,0.080341029,0.032222468,0.041900912,0.029784383,0.015115832,0.015533692,0.007883483,0.049718226,0.08581685,0.0150774,0.026024559,0.025032528,0.032423535,0.007591289,0.009832664,0.064845802,0.018370094,0.019664943,0.005570859,0.03123595,0.077734611,0.011292822,0.028103614,26.77187366,9.678911483,0.024034324,0.009150214,0.005676147,0.002160991,0.104147269,0.012343852,0.024596289,0.002915227,0.072609082,0.01395048,0.01780189,0.003420301,0.000583301,0.00022193,0.159060579,0.127438935,6.83E-05,2.03E-05,4.62E-05,3.76E-05,0.001216001,0.001388115,0.016844815,0.002311159,0.009164383,0.001257381,0.02591508,0.014721695,0.018510018,0.015011741,0.030993328,0.010436563,0.025135783,0.008464118,0.020253904,0.023120658,0.00814656,0.00694261,0.00342621,0.002919863,0.01951452,0.023929311,0.008648993,0.010605664,0.009569915,0.004570645,0.004241463,0.002025747,0.015689922,0.026749256,0.003851492,0.006566288,0.008302604,0.009796209,0.002038086,0.00240473,0.020537939,0.005236418,0.005041562,0.001285413,0.010672245,0.020375573,0.004444733,0.008485935,7.232245669,3.012056027,0.006459584,0.002539302,0.002285723,0.000898532,0.026986614,0.004447039,0.009549209,0.001573584,0.023862771,0.004824077,0.003527528,0.000713122,0.000114176,8.55E-05,0.25328577,0.20326718,8.70E-05,2.74E-05,2.37E-05,2.94E-05,0.000798755,0.000798823,0.013137873,0.002352234,0.002654739,0.00047531,0.017486444,0.006999013,0.012052155,0.009922592,0.019559256,0.006507671,0.016103221,0.005357794,0.014369532,0.014370765,0.000320041,0.000284036,0.007195172,0.006385695,0.013924934,0.015990313,0.00530475,0.006091563,0.006009515,0.00293054,0.002289344,0.001116399,0.008445146,0.014841699,0.004070955,0.007154392,0.004636066,0.005299147,0.0022348,0.002554437,0.011047257,0.003042208,0.005325294,0.001466486,0.005742232,0.011723014,0.003304606,0.006746495,2.786180033,1.603422859,0.004923576,0.002072814,0.00047335,0.000199279,0.020603192,0.003724027,0.001980778,0.000358026,0.008931854,0.00209424,0.008104639,0.001900284,0.000184915,2.93E-05,0.227249723,0.141058014,0.150557174,0.084452641
4,71,0,0,3945.142929,1,191,0.52111609,0.52111609,0.001487673,0.001487673,0.384311492,0.384311492,0.124655163,0.124655163,0.000250895,5.83E-05,7.02E-05,9.25E-05,0.005135862,0.002268532,0.057446574,0.005694465,0.024888221,0.002467077,0.10383101,0.027023342,0.08432821,0.031147785,0.135516974,0.043347736,0.050055059,0.016011083,0.105719744,0.04669686,0.039221026,0.034372557,0.00390859,0.003425414,0.06413411,0.083397637,0.033448385,0.043495049,0.029414722,0.014928226,0.015340899,0.007785639,0.052080175,0.089893725,0.015793677,0.0272609,0.02754386,0.035676354,0.008352868,0.010819104,0.064803407,0.018358084,0.019652086,0.005567217,0.032033703,0.079719918,0.011581235,0.028821368,0.312671084,0.113040865,14.24823746,5.424509509,3.364982758,1.28109747,0.109196809,0.012942339,0.02578883,0.003056571,0.072311018,0.013893213,0.017728812,0.00340626,0.000554049,0.0002108,0.159300949,0.127631519,5.02E-05,1.49E-05,2.69E-05,2.19E-05,0.001132239,0.001292497,0.016153877,0.002216361,0.00878848,0.001205806,0.024720269,0.014042953,0.018816327,0.015260159,0.029712204,0.010005163,0.024096784,0.00811425,0.021360558,0.024383948,0.008244306,0.00702591,0.00346732,0.002954897,0.021404663,0.026247064,0.009486719,0.011632911,0.010164706,0.004854721,0.00450508,0.002151652,0.015873192,0.027061708,0.00389648,0.006642988,0.008319488,0.00981613,0.002042231,0.00240962,0.020135777,0.005133881,0.004942841,0.001260242,0.010382077,0.01982158,0.004323885,0.008255211,0.085521496,0.035617642,3.60577731,1.417452946,1.275903741,0.501565505,0.028636777,0.004718965,0.010133119,0.001669805,0.022549044,0.004558495,0.003333325,0.000673862,0.000111651,8.36E-05,0.255297436,0.204881584,1.24E-05,3.89E-06,9.45E-05,0.000117013,0.000740408,0.000740471,0.012412108,0.002222292,0.002508085,0.000449053,0.018141547,0.00726122,0.011808066,0.009721633,0.01935438,0.006439505,0.015934546,0.005301673,0.014067744,0.014068952,0.00031943,0.000283493,0.007181429,0.006373499,0.015046153,0.017277834,0.005731881,0.006582048,0.005972686,0.002912581,0.002275314,0.001109557,0.008469938,0.014885269,0.004082906,0.007175395,0.004939303,0.005645755,0.002380975,0.002721518,0.010916803,0.003006283,0.005262409,0.001449169,0.006173934,0.012604352,0.003553046,0.007253697,0.049187128,0.028306773,1.898402184,0.799222907,0.182511214,0.076836797,0.022996836,0.004156678,0.002210902,0.00039962,0.009427007,0.002210338,0.008553934,0.00200563,0.000196687,3.11E-05,0.229764862,0.142619206,0.148916699,0.083532443
4,71,0,1,1660.896003,1,192,0.52111609,0.52111609,0.001487673,0.001487673,0.384311492,0.384311492,0.124655163,0.124655163,0.000250895,5.83E-05,7.02E-05,9.25E-05,0.005135862,0.002268532,0.057446574,0.005694465,0.024888221,0.002467077,0.10383101,0.027023342,0.08432821,0.031147785,0.135516974,0.043347736,0.050055059,0.016011083,0.105719744,0.04669686,0.039221026,0.034372557,0.00390859,0.003425414,0.06413411,0.083397637,0.033448385,0.043495049,0.029414722,0.014928226,0.015340899,0.007785639,0.052080175,0.089893725,0.015793677,0.0272609,0.02754386,0.035676354,0.008352868,0.010819104,0.064803407,0.018358084,0.019652086,0.005567217,0.032033703,0.079719918,0.011581235,0.028821368,0.312671084,0.113040865,14.24823746,5.424509509,3.364982758,1.28109747,0.109196809,0.012942339,0.02578883,0.003056571,0.072311018,0.013893213,0.017728812,0.00340626,0.000554049,0.0002108,0.159300949,0.127631519,5.02E-05,1.49E-05,2.69E-05,2.19E-05,0.001132239,0.001292497,0.016153877,0.002216361,0.00878848,0.001205806,0.024720269,0.014042953,0.018816327,0.015260159,0.029712204,0.010005163,0.024096784,0.00811425,0.021360558,0.024383948,0.008244306,0.00702591,0.00346732,0.002954897,0.021404663,0.026247064,0.009486719,0.011632911,0.010164706,0.004854721,0.00450508,0.002151652,0.015873192,0.027061708,0.00389648,0.006642988,0.008319488,0.00981613,0.002042231,0.00240962,0.020135777,0.005133881,0.004942841,0.001260242,0.010382077,0.01982158,0.004323885,0.008255211,0.085521496,0.035617642,3.60577731,1.417452946,1.275903741,0.501565505,0.028636777,0.004718965,0.010133119,0.001669805,0.022549044,0.004558495,0.003333325,0.000673862,0.000111651,8.36E-05,0.255297436,0.204881584,1.24E-05,3.89E-06,9.45E-05,0.000117013,0.000740408,0.000740471,0.012412108,0.002222292,0.002508085,0.000449053,0.018141547,0.00726122,0.011808066,0.009721633,0.01935438,0.006439505,0.015934546,0.005301673,0.014067744,0.014068952,0.00031943,0.000283493,0.007181429,0.006373499,0.015046153,0.017277834,0.005731881,0.006582048,0.005972686,0.002912581,0.002275314,0.001109557,0.008469938,0.014885269,0.004082906,0.007175395,0.004939303,0.005645755,0.002380975,0.002721518,0.010916803,0.003006283,0.005262409,0.001449169,0.006173934,0.012604352,0.003553046,0.007253697,0.049187128,0.028306773,1.898402184,0.799222907,0.182511214,0.076836797,0.022996836,0.004156678,0.002210902,0.00039962,0.009427007,0.002210338,0.008553934,0.00200563,0.000196687,3.11E-05,0.229764862,0.142619206,0.148916699,0.083532443
4,71,1,0,379.2836061,1,193,0.52111609,0.52111609,0.001487673,0.001487673,0.384311492,0.384311492,0.124655163,0.124655163,0.000250895,5.83E-05,7.02E-05,9.25E-05,0.005135862,0.002268532,0.057446574,0.005694465,0.024888221,0.002467077,0.10383101,0.027023342,0.08432821,0.031147785,0.135516974,0.043347736,0.050055059,0.016011083,0.105719744,0.04669686,0.039221026,0.034372557,0.00390859,0.003425414,0.06413411,0.083397637,0.033448385,0.043495049,0.029414722,0.014928226,0.015340899,0.007785639,0.052080175,0.089893725,0.015793677,0.0272609,0.02754386,0.035676354,0.008352868,0.010819104,0.064803407,0.018358084,0.019652086,0.005567217,0.032033703,0.079719918,0.011581235,0.028821368,0.312671084,0.113040865,14.24823746,5.424509509,3.364982758,1.28109747,0.109196809,0.012942339,0.02578883,0.003056571,0.072311018,0.013893213,0.017728812,0.00340626,0.000554049,0.0002108,0.159300949,0.127631519,5.02E-05,1.49E-05,2.69E-05,2.19E-05,0.001132239,0.001292497,0.016153877,0.002216361,0.00878848,0.001205806,0.024720269,0.014042953,0.018816327,0.015260159,0.029712204,0.010005163,0.024096784,0.00811425,0.021360558,0.024383948,0.008244306,0.00702591,0.00346732,0.002954897,0.021404663,0.026247064,0.009486719,0.011632911,0.010164706,0.004854721,0.00450508,0.002151652,0.015873192,0.027061708,0.00389648,0.006642988,0.008319488,0.00981613,0.002042231,0.00240962,0.020135777,0.005133881,0.004942841,0.001260242,0.010382077,0.01982158,0.004323885,0.008255211,0.085521496,0.035617642,3.60577731,1.417452946,1.275903741,0.501565505,0.028636777,0.004718965,0.010133119,0.001669805,0.022549044,0.004558495,0.003333325,0.000673862,0.000111651,8.36E-05,0.255297436,0.204881584,1.24E-05,3.89E-06,9.45E-05,0.000117013,0.000740408,0.000740471,0.012412108,0.002222292,0.002508085,0.000449053,0.018141547,0.00726122,0.011808066,0.009721633,0.01935438,0.006439505,0.015934546,0.005301673,0.014067744,0.014068952,0.00031943,0.000283493,0.007181429,0.006373499,0.015046153,0.017277834,0.005731881,0.006582048,0.005972686,0.002912581,0.002275314,0.001109557,0.008469938,0.014885269,0.004082906,0.007175395,0.004939303,0.005645755,0.002380975,0.002721518,0.010916803,0.003006283,0.005262409,0.001449169,0.006173934,0.012604352,0.003553046,0.007253697,0.049187128,0.028306773,1.898402184,0.799222907,0.182511214,0.076836797,0.022996836,0.004156678,0.002210902,0.00039962,0.009427007,0.002210338,0.008553934,0.00200563,0.000196687,3.11E-05,0.229764862,0.142619206,0.148916699,0.083532443
