age_i,naics_i,age_j,naics_j,contactlvl,num_people,num_contact_per_person_day
4,53,4,92,work,6400,.2981249988079071
4,53,5,0,home,6400,.096562497317791
4,53,5,0,neighbor,6400,6.236406177282333
4,53,5,0,work,6400,17.99203109741211
4,53,6,0,home,6400,.0785937532782555
4,53,6,0,neighbor,6400,3.698906302452087
4,53,6,0,work,6400,6.712031364440918
4,54,1,0,home,17292,.0705528557300568
4,54,1,0,neighbor,17292,2.123698871582747
4,54,1,0,work,17292,.0184478368610144
4,54,1,11,neighbor,17292,.0010987739915436
4,54,1,23,neighbor,17292,.0000578302096983
4,54,1,31,home,17292,.0002891510666814
4,54,1,31,neighbor,17292,.0003469812763797
4,54,1,42,neighbor,17292,.0000578302096983
4,54,1,44,neighbor,17292,.0175803835081751
4,54,1,48,neighbor,17292,.0001734906290949
4,54,1,51,neighbor,17292,.0010987740060955
4,54,1,52,neighbor,17292,.0001156604193966
4,54,1,53,neighbor,17292,.000809622950328
4,54,1,54,neighbor,17292,.0002891510448535
4,54,1,54,work,17292,.0374161452054977
4,54,1,56,home,17292,.0015614157309756
4,54,1,56,neighbor,17292,.0004626416739484
4,54,1,61,home,17292,.0002891510666814
4,54,1,61,neighbor,17292,.0026601896315697
4,54,1,61,work,17292,.0000578302096983
4,54,1,62,neighbor,17292,.0030650011030957
4,54,1,71,home,17292,.0006939625018276
4,54,1,71,neighbor,17292,.0145153823541477
4,54,1,71,work,17292,.0000578302096983
4,54,1,72,home,17292,.0013300948776305
4,54,1,72,neighbor,17292,.0246935001196107
4,54,1,72,work,17292,.0001156604193966
4,54,1,92,neighbor,17292,.0022553781600436
4,54,2,0,home,17292,.0903886184096336
4,54,2,0,neighbor,17292,14.14417070150375
4,54,2,0,work,17292,.7295859456062317
4,54,2,11,neighbor,17292,.0586398324230686
4,54,2,11,work,17292,.002313208533451
4,54,2,21,neighbor,17292,.0363173721125349
4,54,2,21,work,17292,.0145732127130032
4,54,2,22,neighbor,17292,.1437659026123583
4,54,2,22,work,17292,.0023710385430604
4,54,2,23,home,17292,.0090793427079916
4,54,2,23,neighbor,17292,.9374277191236615
4,54,2,23,work,17292,.0754105970263481
4,54,2,31,home,17292,.0123756648972631
4,54,2,31,neighbor,17292,2.226694371551275
4,54,2,31,work,17292,.1729123294353485
4,54,2,42,home,17292,.0036433031782508
4,54,2,42,neighbor,17292,.886421462520957
4,54,2,42,work,17292,.0669095516204834
4,54,2,44,home,17292,.0370691642165184
4,54,2,44,neighbor,17292,5.623294025659561
4,54,2,44,work,17292,.1581656187772751
4,54,2,48,home,17292,.0013879250036553
4,54,2,48,neighbor,17292,1.401457319036126
4,54,2,48,work,17292,.0739648416638374
4,54,2,51,home,17292,.0020818875636905
4,54,2,51,neighbor,17292,.8238492095842957
4,54,2,51,work,17292,.0560374744236469
4,54,2,52,home,17292,.008038398809731
4,54,2,52,neighbor,17292,3.126474648714066
4,54,2,52,work,17292,.1116701364517212
4,54,2,53,home,17292,.002718019997701
4,54,2,53,neighbor,17292,1.561820523813367
4,54,2,53,work,17292,.0526833236217499
4,54,2,54,home,17292,.0197201017290354
4,54,2,54,neighbor,17292,4.74103632569313
4,54,2,54,work,17292,426.717041015625
4,54,2,55,neighbor,17292,.0794587096897885
4,54,2,55,work,17292,.0112768914550543
4,54,2,56,home,17292,.005725190974772
4,54,2,56,neighbor,17292,.926613480783999
4,54,2,56,work,17292,.0523941703140736
4,54,2,61,home,17292,.0224381219595671
4,54,2,61,neighbor,17292,2.464145332574844
4,54,2,61,work,17292,.1501272320747375
4,54,2,62,home,17292,.0232477448880672
4,54,2,62,neighbor,17292,5.927307438105345
4,54,2,62,work,17292,.1843627095222473
4,54,2,71,home,17292,.0067661344073713
4,54,2,71,neighbor,17292,1.023999530822039
4,54,2,71,work,17292,.0732130482792854
4,54,2,72,home,17292,.0230742543935776
4,54,2,72,neighbor,17292,2.944425163790584
4,54,2,72,work,17292,.12705297768116
4,54,2,92,home,17292,.003758963663131
4,54,2,92,neighbor,17292,.8100277623161674
4,54,2,92,work,17292,.0396136939525604
4,54,3,0,home,17292,.0731552168726921
4,54,3,0,neighbor,17292,4.03377278894186
4,54,3,0,work,17292,.2258847951889038
4,54,3,11,neighbor,17292,.0161346284949104
4,54,3,11,work,17292,.0006361323175952
4,54,3,21,neighbor,17292,.0061300022061914
4,54,3,21,work,17292,.0001156604193966
4,54,3,22,neighbor,17292,.0473629424232058
4,54,3,22,work,17292,.0023710385430604
4,54,3,23,home,17292,.0009831135394052
4,54,3,23,neighbor,17292,.3228660714812577
4,54,3,23,work,17292,.0367800146341324
4,54,3,31,home,17292,.005725190974772
4,54,3,31,neighbor,17292,.8665278740227222
4,54,3,31,work,17292,.0788804069161415
4,54,3,42,home,17292,.0062456629239023
4,54,3,42,neighbor,17292,.2904811538755894
4,54,3,42,work,17292,.0194309502840042
4,54,3,44,home,17292,.005551700014621
4,54,3,44,neighbor,17292,1.319801012054086
4,54,3,44,work,17292,.0420425646007061
4,54,3,48,home,17292,.0045685865916312
4,54,3,48,neighbor,17292,.4586513978429139
4,54,3,48,work,17292,.0255031231790781
4,54,3,51,home,17292,.0019662270788103
4,54,3,51,neighbor,17292,.2673490634188056
4,54,3,51,work,17292,.013763589784503
4,54,3,52,home,17292,.0078649083152413
4,54,3,52,neighbor,17292,.7035045046359301
4,54,3,52,work,17292,.0409437902271748
4,54,3,53,home,17292,.0011566042667255
4,54,3,53,neighbor,17292,.5936849429272115
4,54,3,53,work,17292,.0260814242064953
4,54,3,54,home,17292,.0423317141830921
4,54,3,54,neighbor,17292,.7497108587995172
4,54,3,54,work,17292,88.79996490478516
4,54,3,55,neighbor,17292,.0277585002477281
4,54,3,55,work,17292,.0021397178061306
4,54,3,56,home,17292,.0048577375710011
4,54,3,56,neighbor,17292,.232708768453449
4,54,3,56,work,17292,.0201827436685562
4,54,3,61,home,17292,.0239995382726192
4,54,3,61,neighbor,17292,.5698588797822595
4,54,3,61,work,17292,.1077955141663551
4,54,3,62,home,17292,.0107564190402627
4,54,3,62,neighbor,17292,1.690434853546321
4,54,3,62,work,17292,.1004510745406151
4,54,3,71,home,17292,.0013300948776305
4,54,3,71,neighbor,17292,.2137982907006517
4,54,3,71,work,17292,.0068817948922515
4,54,3,72,home,17292,.0056673604995012
4,54,3,72,neighbor,17292,.454892439302057
4,54,3,72,work,17292,.0146888736635447
4,54,3,92,home,17292,.0022553782910109
4,54,3,92,neighbor,17292,.2745200064964592
4,54,3,92,work,17292,.0063613229431212
4,54,4,0,home,17292,.2258269786834717
4,54,4,0,neighbor,17292,5.55875551700592
4,54,4,0,work,17292,.2696044445037842
4,54,4,11,neighbor,17292,.0105829285312211
4,54,4,11,work,17292,.0009831135394052
4,54,4,21,neighbor,17292,.001966227137018
4,54,4,21,work,17292,.0000578302096983
4,54,4,22,neighbor,17292,.0230164236709243
4,54,4,22,work,17292,.0141684012487531
4,54,4,23,home,17292,.0034698126837611
4,54,4,23,neighbor,17292,.1001619235612452
4,54,4,23,work,17292,.0042216051369905
4,54,4,31,home,17292,.0171755719929934
4,54,4,31,neighbor,17292,.3469812520779669
4,54,4,31,work,17292,.0409437902271748
4,54,4,42,home,17292,.005031228531152
4,54,4,42,neighbor,17292,.1927480897866189
4,54,4,42,work,17292,.0058408514596522
4,54,4,44,home,17292,.0148623641580343
4,54,4,44,neighbor,17292,.6981841204687953
4,54,4,44,work,17292,.0468424707651138
4,54,4,48,home,17292,.0024288687855005
4,54,4,48,neighbor,17292,.1585126046556979
4,54,4,48,work,17292,.0143997222185135
4,54,4,51,home,17292,.0030071709770709
4,54,4,51,neighbor,17292,.0862248454941437
4,54,4,51,work,17292,.0016192458570004
4,54,4,52,home,17292,.0112768914550543
4,54,4,52,neighbor,17292,.3420656961388886
4,54,4,52,work,17292,.0053203795105219
4,54,4,53,home,17292,.0098311360925436
4,54,4,53,neighbor,17292,.3105482354294509
4,54,4,53,work,17292,.0038167939055711
4,54,4,54,home,17292,1.125260233879089
4,54,4,54,neighbor,17292,.4477793080732226
4,54,4,54,work,17292,43.03753280639648
4,54,4,55,neighbor,17292,.0089636827906361
4,54,4,55,work,17292,.0004626416775864
4,54,4,56,home,17292,.0100046265870333
4,54,4,56,neighbor,17292,.1522091093938798
4,54,4,56,work,17292,.0109877400100231
4,54,4,61,home,17292,.0364908613264561
4,54,4,61,neighbor,17292,.3742771251127124
4,54,4,61,work,17292,.0239417068660259
4,54,4,62,home,17292,.0386884100735188
4,54,4,62,neighbor,17292,.9257459957152605
4,54,4,62,work,17292,.0419847331941128
4,54,4,71,home,17292,.011450381949544
4,54,4,71,neighbor,17292,.132951648789458
4,54,4,71,work,17292,.0035854729358107
4,54,4,72,home,17292,.0045107565820217
4,54,4,72,neighbor,17292,.1650474206544459
4,54,4,72,work,17292,.0025445292703807
4,54,4,92,home,17292,.0081540597602725
4,54,4,92,neighbor,17292,.1036317363614216
4,54,4,92,work,17292,.0028336802497506
4,54,5,0,home,17292,.0486352071166039
4,54,5,0,neighbor,17292,6.063613064587116
4,54,5,0,work,17292,11.41308116912842
4,54,6,0,home,17292,.0247513297945261
4,54,6,0,neighbor,17292,3.573502212762833
4,54,6,0,work,17292,2.521281480789185
4,55,1,0,neighbor,774,1.574935380369425
4,55,1,31,neighbor,774,.0012919896980748
4,55,1,44,neighbor,774,.0155038757948205
4,55,1,48,neighbor,774,.0012919896980748
4,55,1,51,neighbor,774,.0012919896980748
4,55,1,56,neighbor,774,.003875968977809
4,55,1,62,neighbor,774,.0038759690942243
4,55,1,71,neighbor,774,.0193798452382907
4,55,1,72,neighbor,774,.0297157618915662
4,55,2,0,home,774,.445736438035965
4,55,2,0,neighbor,774,12.02713188529015
4,55,2,11,neighbor,774,.0387596894288436
4,55,2,21,neighbor,774,.0245478039141744
4,55,2,22,neighbor,774,.1188630445394665
4,55,2,23,neighbor,774,.9521963950246572
4,55,2,31,home,774,.0310077518224716
4,55,2,31,neighbor,774,1.859173137694597
4,55,2,42,neighbor,774,.6550387674942613
4,55,2,44,neighbor,774,4.881136953830719
4,55,2,48,neighbor,774,1.171834632754326
4,55,2,51,neighbor,774,.551679577678442
4,55,2,52,neighbor,774,1.501291960477829
4,55,2,53,neighbor,774,4.69767442997545
4,55,2,54,neighbor,774,1.85658916272223
4,55,2,55,home,774,.0684754550457001
4,55,2,55,neighbor,774,.0645994837395847
4,55,2,55,work,774,8.759690284729004
4,55,2,56,neighbor,774,.8049095654860139
4,55,2,61,neighbor,774,1.671834604814649
4,55,2,62,home,774,.1085271313786507
4,55,2,62,neighbor,774,4.100775264203548
4,55,2,71,neighbor,774,.7144702868536115
4,55,2,72,home,774,.0310077518224716
4,55,2,72,neighbor,774,2.869509022682905
4,55,2,92,neighbor,774,.6214470285922289
4,55,3,0,home,774,.1007751971483231
4,55,3,0,neighbor,774,3.583979316055775
4,55,3,11,neighbor,774,.0206718342378736
4,55,3,21,neighbor,774,.005167958792299
4,55,3,22,neighbor,774,.0607235149946064
4,55,3,23,neighbor,774,.2751937927678227
4,55,3,31,neighbor,774,.7777777668088675
4,55,3,42,neighbor,774,.2467700191773474
4,55,3,44,neighbor,774,1.136950880289078
4,55,3,48,neighbor,774,.4276485852897167
4,55,3,51,neighbor,774,.1899224810767919
4,55,3,52,neighbor,774,.4418604630045593
4,55,3,53,neighbor,774,1.74289402354043
4,55,3,54,neighbor,774,.5025839731097221
4,55,3,55,home,774,.0310077518224716
4,55,3,55,neighbor,774,.0232558145653456
4,55,3,55,work,774,2.746770143508911
4,55,3,56,neighbor,774,.2080103333573788
4,55,3,61,neighbor,774,.4237726032733917
4,55,3,62,neighbor,774,1.325581387616694
4,55,3,71,neighbor,774,.1369509083451703
4,55,3,72,neighbor,774,.4961240261327475
4,55,3,92,neighbor,774,.2571059414185584
4,55,4,0,neighbor,774,4.755813926458359
4,55,4,11,neighbor,774,.0116279070498422
4,55,4,21,neighbor,774,.0025839793961495
4,55,4,22,neighbor,774,.0116279069334269
4,55,4,23,neighbor,774,.1020671873120591
4,55,4,31,home,774,.2028423845767975
4,55,4,31,neighbor,774,.3152454858645797
4,55,4,42,home,774,.0310077518224716
4,55,4,42,neighbor,774,.1162790679372847
4,55,4,44,home,774,.0465116277337074
4,55,4,44,neighbor,774,.6175710692768916
4,55,4,48,neighbor,774,.218346250243485
4,55,4,51,neighbor,774,.1033591725863516
4,55,4,52,neighbor,774,.1886304900981486
4,55,4,53,neighbor,774,.9638243135996163
4,55,4,54,neighbor,774,.2080103359185159
4,55,4,55,home,774,1
4,55,4,55,neighbor,774,.0155038763768971
4,55,4,55,work,774,1.61369514465332
4,55,4,56,neighbor,774,.105943153379485
4,55,4,61,neighbor,774,.2648578770458698
4,55,4,62,home,774,.1033591702580452
4,55,4,62,neighbor,774,.7441860688850284
4,55,4,71,neighbor,774,.0852713182102889
4,55,4,72,neighbor,774,.1886304887011647
4,55,4,92,neighbor,774,.0968992260750383
4,55,5,0,home,774,.2286821752786636
4,55,5,0,neighbor,774,5.400516733527184
4,55,5,0,work,774,.1989664137363434
4,55,6,0,neighbor,774,3.529715821146965
4,55,6,0,work,774,.0155038759112358
4,56,1,0,home,10108,.0944796204566956
4,56,1,0,neighbor,10108,2.395627174526453
4,56,1,11,neighbor,10108,.0017807677068049
4,56,1,31,neighbor,10108,.0006925207635504
4,56,1,42,neighbor,10108,.0001978630753001
4,56,1,44,home,10108,.0050455085001886
4,56,1,44,neighbor,10108,.02285318482609
4,56,1,48,neighbor,10108,.0000989315376501
4,56,1,51,neighbor,10108,.001483973050199
4,56,1,53,home,10108,.001780767692253
4,56,1,53,neighbor,10108,.0009893154056044
4,56,1,54,neighbor,10108,.0002967946056742
4,56,1,56,neighbor,10108,.0005935892259004
4,56,1,56,work,10108,.017115157097578
4,56,1,61,neighbor,10108,.0037593984525301
4,56,1,62,neighbor,10108,.0047487138945144
4,56,1,71,neighbor,10108,.0310645031859167
4,56,1,72,home,10108,.005441234447062
4,56,1,72,neighbor,10108,.0308666404744145
4,56,1,92,neighbor,10108,.0011871784736286
4,56,2,0,home,10108,.1898496299982071
4,56,2,0,neighbor,10108,14.8012465685606
4,56,2,11,home,10108,.0011871784226969
4,56,2,11,neighbor,10108,.0489711123518646
4,56,2,21,neighbor,10108,.0270083106879611
4,56,2,22,neighbor,10108,.1241590816061944
4,56,2,23,home,10108,.0120696481317282
4,56,2,23,neighbor,10108,1.05658882111311
4,56,2,31,home,10108,.0123664420098066
4,56,2,31,neighbor,10108,2.163929622620344
4,56,2,42,home,10108,.0217649377882481
4,56,2,42,neighbor,10108,.9703205451369286
4,56,2,44,home,10108,.0453106462955475
4,56,2,44,neighbor,10108,5.155916094779968
4,56,2,48,home,10108,.0224574599415064
4,56,2,48,neighbor,10108,1.461317805573344
4,56,2,51,home,10108,.0030668778344989
4,56,2,51,neighbor,10108,.5932924430817366
4,56,2,52,home,10108,.016521567478776
4,56,2,52,neighbor,10108,1.974673539400101
4,56,2,53,home,10108,.0052433717064559
4,56,2,53,neighbor,10108,1.899782394990325
4,56,2,54,home,10108,.0088049070909619
4,56,2,54,neighbor,10108,2.834685407578945
4,56,2,55,neighbor,10108,.0730114760808647
4,56,2,56,home,10108,.0811238586902618
4,56,2,56,neighbor,10108,1.036011040210724
4,56,2,56,work,10108,32.306884765625
4,56,2,61,home,10108,.0133557580411434
4,56,2,61,neighbor,10108,2.010387822985649
4,56,2,62,home,10108,.0927977859973907
4,56,2,62,neighbor,10108,4.602987676858902
4,56,2,71,home,10108,.003561535384506
4,56,2,71,neighbor,10108,.8580332500860095
4,56,2,72,home,10108,.0254254061728716
4,56,2,72,neighbor,10108,3.030273076146841
4,56,2,92,home,10108,.0045508509501815
4,56,2,92,neighbor,10108,.7715670699253678
4,56,3,0,home,10108,.0769687369465828
4,56,3,0,neighbor,10108,4.185397677123547
4,56,3,11,neighbor,10108,.0153343886922812
4,56,3,21,neighbor,10108,.0059358924263506
4,56,3,22,neighbor,10108,.0522358531598002
4,56,3,23,home,10108,.016026908531785
4,56,3,23,neighbor,10108,.3079738765954971
4,56,3,31,home,10108,.039473682641983
4,56,3,31,neighbor,10108,.8588246935978532
4,56,3,42,home,10108,.0027700830250978
4,56,3,42,neighbor,10108,.3204392585903406
4,56,3,44,home,10108,.0045508509501815
4,56,3,44,neighbor,10108,1.170360108837485
4,56,3,48,home,10108,.0024732884485275
4,56,3,48,neighbor,10108,.5145429344847798
4,56,3,51,home,10108,.0027700830250978
4,56,3,51,neighbor,10108,.1863870152737945
4,56,3,52,home,10108,.0010882469359785
4,56,3,52,neighbor,10108,.5215670820325613
4,56,3,53,neighbor,10108,.7164622074924409
4,56,3,54,home,10108,.0072220023721457
4,56,3,54,neighbor,10108,.5145429354161024
4,56,3,55,neighbor,10108,.0177087453776039
4,56,3,56,home,10108,.0347249694168568
4,56,3,56,neighbor,10108,.2884843670763075
4,56,3,56,work,10108,10.08567428588867
4,56,3,61,home,10108,.0045508509501815
4,56,3,61,neighbor,10108,.5093984939157963
4,56,3,62,home,10108,.032548476010561
4,56,3,62,neighbor,10108,1.403541757725179
4,56,3,71,neighbor,10108,.1969726930838078
4,56,3,72,home,10108,.0012861100258306
4,56,3,72,neighbor,10108,.4844677485525608
4,56,3,92,home,10108,.0052433717064559
4,56,3,92,neighbor,10108,.2762168608605862
4,56,4,0,home,10108,.1632370352745056
4,56,4,0,neighbor,10108,5.398001484572887
4,56,4,11,home,10108,.0004946577246301
4,56,4,11,neighbor,10108,.0089038385413005
4,56,4,21,neighbor,10108,.0024732884703553
4,56,4,22,neighbor,10108,.0153343883503112
4,56,4,23,home,10108,.0081123858690262
4,56,4,23,neighbor,10108,.1232687004376203
4,56,4,31,home,10108,.017115157097578
4,56,4,31,neighbor,10108,.3399287639185786
4,56,4,42,home,10108,.009101701900363
4,56,4,42,neighbor,10108,.1850019823759794
4,56,4,44,home,10108,.0322516821324825
4,56,4,44,neighbor,10108,.6180253366474062
4,56,4,48,home,10108,.0119707165285945
4,56,4,48,neighbor,10108,.176493868464604
4,56,4,51,home,10108,.0011871784226969
4,56,4,51,neighbor,10108,.0675702418666333
4,56,4,52,home,10108,.0025722200516611
4,56,4,52,neighbor,10108,.217352588661015
4,56,4,53,home,10108,.0067273448221385
4,56,4,53,neighbor,10108,.3763355810660869
4,56,4,54,home,10108,.017115157097578
4,56,4,54,neighbor,10108,.2887811604887247
4,56,4,55,neighbor,10108,.0082113176322309
4,56,4,56,home,10108,1.109121441841125
4,56,4,56,neighbor,10108,.1779778415802866
4,56,4,56,work,10108,5.20063304901123
4,56,4,61,home,10108,.0174119509756565
4,56,4,61,neighbor,10108,.2954095713794231
4,56,4,62,home,10108,.0266125835478306
4,56,4,62,neighbor,10108,.7652354706078768
4,56,4,71,home,10108,.0009893154492602
4,56,4,71,neighbor,10108,.1265334411291406
4,56,4,72,home,10108,.0020775622688234
4,56,4,72,neighbor,10108,.1637316952692345
4,56,4,92,home,10108,.0041551245376468
4,56,4,92,neighbor,10108,.1061535424087197
4,56,5,0,home,10108,.0734072029590607
4,56,5,0,neighbor,10108,5.727641619741917
4,56,5,0,work,10108,.948555588722229
4,56,6,0,home,10108,.0343292430043221
4,56,6,0,neighbor,10108,3.628413163125515
4,56,6,0,work,10108,.1455283015966415
4,61,1,0,home,21729,.0908003151416779
4,61,1,0,neighbor,21729,2.07938695512712
4,61,1,11,neighbor,21729,.0005062359123258
4,61,1,23,neighbor,21729,.0000460214469058
4,61,1,31,neighbor,21729,.0008283860370284
4,61,1,42,neighbor,21729,.0000460214469058
4,61,1,44,home,21729,.0017948363674805
4,61,1,44,neighbor,21729,.0184085784421768
4,61,1,48,neighbor,21729,.0000460214469058
4,61,1,51,neighbor,21729,.0015647291838832
4,61,1,52,neighbor,21729,.0001380643407174
4,61,1,53,neighbor,21729,.0003681715679704
4,61,1,54,neighbor,21729,.0003221501283406
4,61,1,56,neighbor,21729,.000230107234529
4,61,1,61,home,21729,.002945372601971
4,61,1,61,neighbor,21729,.0025311795106973
4,61,1,61,work,21729,.0341939330101013
4,61,1,62,neighbor,21729,.0034516084124334
4,61,1,71,neighbor,21729,.0224584659154061
4,61,1,72,home,21729,.0015647291438654
4,61,1,72,neighbor,21729,.0278889960318338
4,61,1,92,neighbor,21729,.000736343106837
4,61,2,0,home,21729,.1811864376068115
4,61,2,0,neighbor,21729,13.82677493989468
4,61,2,11,neighbor,21729,.0461595109663904
4,61,2,21,neighbor,21729,.0326292046229355
4,61,2,22,home,21729,.0002301072236151
4,61,2,22,neighbor,21729,.1229232824407518
4,61,2,23,home,21729,.0094343964010477
4,61,2,23,neighbor,21729,.9188641812652349
4,61,2,31,home,21729,.0129780480638146
4,61,2,31,neighbor,21729,1.935201823711395
4,61,2,42,home,21729,.0115053616464138
4,61,2,42,neighbor,21729,.7800174839794636
4,61,2,44,home,21729,.0444106943905354
4,61,2,44,neighbor,21729,5.204105161130428
4,61,2,48,home,21729,.0205715857446194
4,61,2,48,neighbor,21729,1.322058111429214
4,61,2,51,home,21729,.0059367665089667
4,61,2,51,neighbor,21729,.6457729144021869
4,61,2,52,home,21729,.0145887983962893
4,61,2,52,neighbor,21729,2.165078956633806
4,61,2,53,home,21729,.0059827878139913
4,61,2,53,neighbor,21729,1.917207430116832
4,61,2,54,home,21729,.0154171846807003
4,61,2,54,neighbor,21729,3.335864491760731
4,61,2,55,neighbor,21729,.0677895912667736
4,61,2,56,home,21729,.0025311794597656
4,61,2,56,neighbor,21729,.8368539744988084
4,61,2,61,home,21729,.0678816363215446
4,61,2,61,neighbor,21729,2.250172555446625
4,61,2,61,work,21729,39.14174652099609
4,61,2,62,home,21729,.0309724323451519
4,61,2,62,neighbor,21729,5.899443052709103
4,61,2,71,home,21729,.0115974042564631
4,61,2,71,neighbor,21729,.9919462343677878
4,61,2,72,home,21729,.012425790540874
4,61,2,72,neighbor,21729,2.757052790373564
4,61,2,92,home,21729,.0057987021282315
4,61,2,92,neighbor,21729,.7825486632063985
4,61,3,0,home,21729,.051774125546217
4,61,3,0,neighbor,21729,4.05439742654562
4,61,3,11,neighbor,21729,.0174421279953094
4,61,3,21,neighbor,21729,.0055685950464976
4,61,3,22,neighbor,21729,.0479543462861329
4,61,3,23,home,21729,.0040959087200463
4,61,3,23,neighbor,21729,.2978507941588759
4,61,3,31,home,21729,.0085139675065875
4,61,3,31,neighbor,21729,.7697086809203029
4,61,3,42,home,21729,.0007823645719327
4,61,3,42,neighbor,21729,.2730452441610396
4,61,3,44,home,21729,.0023010722361505
4,61,3,44,neighbor,21729,1.241934704594314
4,61,3,48,home,21729,.0106769753620028
4,61,3,48,neighbor,21729,.4456256572157145
4,61,3,51,home,21729,.005108380690217
4,61,3,51,neighbor,21729,.201988126616925
4,61,3,52,home,21729,.002945372601971
4,61,3,52,neighbor,21729,.5531777944415808
4,61,3,53,home,21729,.0016107505653054
4,61,3,53,neighbor,21729,.7065212451852858
4,61,3,54,home,21729,.0107229966670275
4,61,3,54,neighbor,21729,.5934925805777311
4,61,3,55,neighbor,21729,.0204335217713378
4,61,3,56,home,21729,.0007823645719327
4,61,3,56,neighbor,21729,.2388052814640105
4,61,3,61,home,21729,.0242993235588074
4,61,3,61,neighbor,21729,.536518020555377
4,61,3,61,work,21729,12.77173328399658
4,61,3,62,home,21729,.009526439011097
4,61,3,62,neighbor,21729,1.800358988344669
4,61,3,71,home,21729,.0039578443393111
4,61,3,71,neighbor,21729,.2130332712549716
4,61,3,72,home,21729,.0001380643370794
4,61,3,72,neighbor,21729,.4627456306479871
4,61,3,92,home,21729,.0042799944058061
4,61,3,92,neighbor,21729,.2901191934943199
4,61,4,0,home,21729,.1966036111116409
4,61,4,0,neighbor,21729,5.336969017982483
4,61,4,11,home,21729,.0012886004988104
4,61,4,11,neighbor,21729,.0092963319621049
4,61,4,21,neighbor,21729,.0016567720595049
4,61,4,22,neighbor,21729,.020295457157772
4,61,4,23,home,21729,.005108380690217
4,61,4,23,neighbor,21729,.090063969953917
4,61,4,31,home,21729,.0193750280886889
4,61,4,31,neighbor,21729,.3015785333700478
4,61,4,42,home,21729,.0063509596511722
4,61,4,42,neighbor,21729,.1513185137882829
4,61,4,44,home,21729,.0144507344812155
4,61,4,44,neighbor,21729,.6438860245980322
4,61,4,48,home,21729,.0108150402083993
4,61,4,48,neighbor,21729,.1644806489348412
4,61,4,51,home,21729,.0052004233002663
4,61,4,51,neighbor,21729,.0771319448831491
4,61,4,52,home,21729,.0117354691028595
4,61,4,52,neighbor,21729,.2326384116895497
4,61,4,53,home,21729,.0005982787697576
4,61,4,53,neighbor,21729,.3979934572707862
4,61,4,54,home,21729,.0290395319461823
4,61,4,54,neighbor,21729,.3245432488620281
4,61,4,55,neighbor,21729,.0097105250169989
4,61,4,56,home,21729,.0080997748300433
4,61,4,56,neighbor,21729,.1334161725826561
4,61,4,61,home,21729,1.082746505737305
4,61,4,61,neighbor,21729,.3622808316722512
4,61,4,61,work,21729,6.910488128662109
4,61,4,62,home,21729,.0385659709572792
4,61,4,62,neighbor,21729,1.016153513453901
4,61,4,71,home,21729,.0084679462015629
4,61,4,71,neighbor,21729,.1359933731728233
4,61,4,72,home,21729,.0033595655113459
4,61,4,72,neighbor,21729,.149891854962334
4,61,4,92,home,21729,.012425790540874
4,61,4,92,neighbor,21729,.1055271776858717
4,61,5,0,home,21729,.0782824829220772
4,61,5,0,neighbor,21729,5.805789612233639
4,61,5,0,work,21729,1.198858618736267
4,61,6,0,home,21729,.0332735069096088
4,61,6,0,neighbor,21729,3.55690561234951
4,61,6,0,work,21729,.100142665207386
4,62,1,0,home,36251,.1238034814596176
4,62,1,0,neighbor,36251,1.88552038744092
4,62,1,0,work,36251,.2890954613685608
4,62,1,11,neighbor,36251,.0006620506865147
4,62,1,11,work,36251,.0000551708908461
4,62,1,23,neighbor,36251,.0000551708908461
4,62,1,23,work,36251,.0000551708908461
4,62,1,31,neighbor,36251,.0009379051243741
4,62,1,31,work,36251,.000965490587987
4,62,1,42,neighbor,36251,.0000827563362691
4,62,1,44,home,36251,.0019033957505599
4,62,1,44,neighbor,36251,.0182063947140705
4,62,1,44,work,36251,.0045515988022089
4,62,1,48,neighbor,36251,.0003310253432574
4,62,1,48,work,36251,.0000551708908461
4,62,1,51,neighbor,36251,.0012137595949753
4,62,1,51,work,36251,.0005241234903224
4,62,1,52,neighbor,36251,.0001655126725382
4,62,1,52,work,36251,.0000551708908461
4,62,1,53,neighbor,36251,.0002206835633842
4,62,1,54,neighbor,36251,.0007999779063539
4,62,1,54,work,36251,.0004689525812864
4,62,1,56,neighbor,36251,.0004413671285874
4,62,1,56,work,36251,.0007723924936727
4,62,1,61,neighbor,36251,.0016275413017866
4,62,1,61,work,36251,.0011034178314731
4,62,1,62,home,36251,.0001655126689002
4,62,1,62,neighbor,36251,.0032826680617291
4,62,1,62,work,36251,.1284378319978714
4,62,1,71,home,36251,.0034757661633193
4,62,1,71,neighbor,36251,.0203856452280888
4,62,1,71,work,36251,.0039998898282647
4,62,1,72,home,36251,.0007172215846367
4,62,1,72,neighbor,36251,.0265923698607367
4,62,1,72,work,36251,.0058205290697515
4,62,1,92,neighbor,36251,.0003586107832234
4,62,1,92,work,36251,.0001379272289341
4,62,2,0,home,36251,.2217042297124863
4,62,2,0,neighbor,36251,13.75308278203011
4,62,2,0,work,36251,12.27952289581299
4,62,2,11,home,36251,.0030895699746907
4,62,2,11,neighbor,36251,.0434194916160777
4,62,2,11,work,36251,.043005708605051
4,62,2,21,neighbor,36251,.0283302530879155
4,62,2,21,work,36251,.026564784348011
4,62,2,22,home,36251,.0037516206502914
4,62,2,22,neighbor,36251,.1201897882856429
4,62,2,22,work,36251,.1493751853704453
4,62,2,23,home,36251,.0125237926840782
