age_i,naics_i,work_poi_i,age_j,naics_j,work_poi_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
1,0,0,3,52,0,services,418309,.0001027948228511,.0018181096438639
1,0,0,3,52,3,entertainment,418309,.0001027948237606,.0032138261012733
1,0,0,3,52,3,hh,418309,.0022351897787303,1.341113924980164
1,0,0,3,52,3,neighbor,418309,.0003561960120351,.0115995331143495
1,0,0,3,52,3,restaurants,418309,.0001338723232038,.0052410173229873
1,0,0,3,52,3,retail,418309,.0004183510382063,.0126257899137272
1,0,0,3,52,3,services,418309,.0006311124307103,.0149276778101921
1,0,0,3,53,0,entertainment,418309,.0002605729387142,.0081228343769908
1,0,0,3,53,0,hh,418309,.0029021608643234,1.741296529769897
1,0,0,3,53,0,neighbor,418309,.000583300877679,.0174481678659504
1,0,0,3,53,0,restaurants,418309,.0001553875190439,.0050264578312635
1,0,0,3,53,0,retail,418309,.0008223585787164,.0232340346390174
1,0,0,3,53,0,services,418309,.0000478115466649,.0012132531264797
1,0,0,3,53,2,entertainment,418309,.0000836702020024,.0030763940885663
1,0,0,3,53,2,hh,418309,.001259834272787,.7559005618095398
1,0,0,3,53,2,neighbor,418309,.0003442431407166,.0084878378547728
1,0,0,3,53,2,restaurants,418309,.0000717173170415,.0034376042895019
1,0,0,3,53,2,retail,418309,.0041213551189685,.2186565115116537
1,0,0,3,53,2,services,418309,.0000191246181203,.0006218290072866
1,0,0,3,53,3,entertainment,418309,.0000286869271804,.0010987889254466
1,0,0,3,53,3,hh,418309,.0004972401075065,.2983440756797791
1,0,0,3,53,3,neighbor,418309,.0001267005968657,.0038539219531231
1,0,0,3,53,3,restaurants,418309,.0000286869271804,.0009743993286975
1,0,0,3,53,3,retail,418309,.0001171382850771,.004107240063604
1,0,0,3,53,3,services,418309,.0000310775053549,.0008662854961585
1,0,0,3,54,0,entertainment,418309,.0006813145591877,.0228578187525272
1,0,0,3,54,0,hh,418309,.0085152359679341,5.10914134979248
1,0,0,3,54,0,neighbor,418309,.0025292308587268,.0767193114152178
1,0,0,3,54,0,restaurants,418309,.000568957417272,.0201060958206654
1,0,0,3,54,0,retail,418309,.0020033037062603,.0611568924032326
1,0,0,3,54,0,services,418309,.0001745121376189,.0054536652678507
1,0,0,3,54,3,entertainment,418309,.0002103707956849,.0075968042947352
1,0,0,3,54,3,hh,418309,.0031962017528713,1.917721033096313
1,0,0,3,54,3,neighbor,418309,.0007793281920385,.0280906310799764
1,0,0,3,54,3,restaurants,418309,.0002271048433613,.0074041113257408
1,0,0,3,54,3,retail,418309,.0008510455372743,.0242938585579395
1,0,0,3,54,3,services,418309,.0024599039825262,.1823785552405752
1,0,0,3,55,0,entertainment,418309,.0000119528867799,.0003427291230764
1,0,0,3,55,0,hh,418309,.0002103707956849,.1262224763631821
1,0,0,3,55,0,neighbor,418309,.0000693267411407,.0021557030995609
1,0,0,3,55,0,restaurants,418309,.0000191246181203,.0012294340413064
1,0,0,3,55,0,retail,418309,.000090841934707,.0025156952615362
1,0,0,3,55,0,services,418309,4.78115453006e-06,.000059963645981
1,0,0,3,56,0,entertainment,418309,.0004542096867226,.0134052168577909
1,0,0,3,56,0,hh,418309,.0072864796966314,4.371887683868408
1,0,0,3,56,0,neighbor,418309,.0019578827982514,.0638568312278949
1,0,0,3,56,0,restaurants,418309,.0005235364078544,.0159278474748135
1,0,0,3,56,0,retail,418309,.0015180165532911,.0455129965562264
1,0,0,3,56,0,services,418309,.0001673404167377,.0047516708873445
1,0,0,3,61,0,entertainment,418309,.0012359285028651,.040388360619545
1,0,0,3,61,0,hh,418309,.0175420567393303,10.52523422241211
1,0,0,3,61,0,neighbor,418309,.0039062032428774,.1186557544278912
1,0,0,3,61,0,restaurants,418309,.0011187901254743,.0386572331190109
1,0,0,3,61,0,retail,418309,.0035619601640065,.1062325673901796
1,0,0,3,61,0,school,418309,1.147541642189026,328.1124877929688
1,0,0,3,61,0,services,418309,.0003251185003137,.0115822511015722
1,0,0,3,62,0,entertainment,418309,.0013458949979395,.0473549887537956
1,0,0,3,62,0,hh,418309,.0200521629303694,12.03129768371582
1,0,0,3,62,0,neighbor,418309,.0149172019882826,.6973801188869402
1,0,0,3,62,0,restaurants,418309,.0013028646353632,.038758747279644
1,0,0,3,62,0,retail,418309,.0043365072242523,.1319026722449053
1,0,0,3,62,0,services,418309,.0003920546660083,.0117959239287302
1,0,0,3,62,3,entertainment,418309,.0004063981468789,.0133588230237365
1,0,0,3,62,3,hh,418309,.005782806314528,3.469683885574341
1,0,0,3,62,3,neighbor,418309,.0015467034845642,.050268002312805
1,0,0,3,62,3,restaurants,418309,.0004422568017617,.0152444997802377
1,0,0,3,62,3,retail,418309,.0013865348769286,.0439177003472651
1,0,0,3,62,3,services,418309,.0022017217024768,.0970210475588829
1,0,0,3,71,0,entertainment,418309,.0000382492362405,.0019396187271923
1,0,0,3,71,0,hh,418309,.0004159604432061,.2495762705802917
1,0,0,3,71,0,neighbor,418309,.0003059938903789,.0161462265605223
1,0,0,3,71,0,restaurants,418309,.0000239057735598,.0009423258015886
1,0,0,3,71,0,retail,418309,.0001004042496788,.002086830791086
1,0,0,3,71,0,services,418309,.0000143434635902,.0002934832009487
1,0,0,3,71,4,entertainment,418309,.002866302151233,.1595193445682526
1,0,0,3,71,4,hh,418309,.0015586564550176,.9351938962936401
1,0,0,3,71,4,neighbor,418309,.0007912811020105,.0233425545447972
1,0,0,3,71,4,restaurants,418309,.0001625592558412,.005886604078114
1,0,0,3,71,4,retail,418309,.0005020212265663,.0154934162274003
1,0,0,3,71,4,services,418309,.0000454209675809,.0007660206465516
1,0,0,3,72,0,entertainment,418309,.0000406398139603,.0012293091276661
1,0,0,3,72,0,hh,418309,.0009873084491119,.5923850536346436
1,0,0,3,72,0,neighbor,418309,.0002534011896387,.0098917362629436
1,0,0,3,72,0,restaurants,418309,.0000693267429597,.0020649097859859
1,0,0,3,72,0,retail,418309,.0002342765783396,.0063236137393687
1,0,0,3,72,0,services,418309,.0000239057731051,.0004553601270345
1,0,0,3,72,1,entertainment,418309,.0002557917614467,.0093177100643516
1,0,0,3,72,1,hh,418309,.0037938461173326,2.276307582855225
1,0,0,3,72,1,neighbor,418309,.0009299345497311,.0299400957628677
1,0,0,3,72,1,restaurants,418309,.0022830014236206,.1324649866601249
1,0,0,3,72,1,retail,418309,.0009179816584037,.0251697574894933
1,0,0,3,72,1,services,418309,.000090841940164,.0023685441228736
1,0,0,3,92,0,entertainment,418309,.0014845485566184,.0543433651328087
1,0,0,3,92,0,hh,418309,.0182377137243748,10.94262790679932
1,0,0,3,92,0,neighbor,418309,.0052234114409657,.1587926681386307
1,0,0,3,92,0,restaurants,418309,.0015419223345816,.0589258521795273
1,0,0,3,92,0,retail,418309,.0048480906307304,.1464301960804733
1,0,0,3,92,0,services,418309,.0006239406952773,.0187828004709445
1,0,0,4,0,0,entertainment,418309,.0199445858597755,.7889352440834045
1,0,0,4,0,0,hh,418309,.0801823511719704,48.10940933227539
1,0,0,4,0,0,neighbor,418309,.0684015899023507,2.420342610217631
1,0,0,4,0,0,restaurants,418309,.0207167424846375,.8053422560333274
1,0,0,4,0,0,retail,418309,.0657002372245188,2.264685688307509
1,0,0,4,0,0,services,418309,.0060433794933488,.2343011305201799
1,0,0,4,0,0,work,418309,.0005593950627372,.1287068277597427
1,0,0,4,11,0,entertainment,418309,.0000597644320806,.0011926590232179
1,0,0,4,11,0,hh,418309,.000678923970554,.4073543846607208
1,0,0,4,11,0,neighbor,418309,.0003322902448417,.010096166661242
1,0,0,4,11,0,restaurants,418309,.000109966553282,.0037373153027147
1,0,0,4,11,0,retail,418309,.0002127613843186,.0044815889559686
1,0,0,4,11,0,services,418309,.0000215151953853,.0004010591810584
1,0,0,4,21,0,neighbor,418309,.0000262963499154,.000983921738225
1,0,0,4,21,0,restaurants,418309,.0000143434635902,.0003854008973576
1,0,0,4,21,0,retail,418309,7.17173179510e-06,.0001104446637328
1,0,0,4,22,0,entertainment,418309,.0000860607833602,.0025187965948135
1,0,0,4,22,0,hh,418309,.0001984179107239,.1190507486462593
1,0,0,4,22,0,neighbor,418309,.0001984179202736,.0058204538363498
1,0,0,4,22,0,restaurants,418309,.0000860607833602,.0030485512688756
1,0,0,4,22,0,retail,418309,.0002079802216031,.0054197642020881
1,0,0,4,22,0,services,418309,.0000191246181203,.0005675230058841
1,0,0,4,23,0,entertainment,418309,.0002031990734395,.0054634436964989
1,0,0,4,23,0,hh,418309,.001828791690059,1.097275018692017
1,0,0,4,23,0,neighbor,418309,.0007697659002588,.026176786646829
1,0,0,4,23,0,restaurants,418309,.0002868692681659,.0082997065037489
1,0,0,4,23,0,retail,418309,.0010661975134099,.0319733551041281
1,0,0,4,23,0,services,418309,.0000717173170415,.0029723285697401
1,0,0,4,31,0,entertainment,418309,.0002390577283222,.0079148029908538
1,0,0,4,31,0,hh,418309,.0017068721354008,1.024123311042786
1,0,0,4,31,0,neighbor,418309,.0008199680223697,.0253745550580788
1,0,0,4,31,0,restaurants,418309,.0002366671542404,.0079147275537252
1,0,0,4,31,0,retail,418309,.0007291260762941,.0251705502232653
1,0,0,4,31,0,services,418309,.0000645455907033,.0012211468060741
1,0,0,4,42,0,entertainment,418309,.000109966553282,.0038128721062094
1,0,0,4,42,0,hh,418309,.0011618206044659,.6970923542976379
1,0,0,4,42,0,neighbor,418309,.0007649847539142,.0243885951349512
1,0,0,4,42,0,restaurants,418309,.0000788890538388,.002007766161114
1,0,0,4,42,0,retail,418309,.0003370714030098,.0104931213572854
1,0,0,4,42,0,services,418309,.0000502021221109,.0015257315826602
1,0,0,4,42,2,entertainment,418309,2.39057726503e-06,.00005458484884
1,0,0,4,42,2,hh,418309,.0001147477087216,.0688486248254776
1,0,0,4,42,2,neighbor,418309,.0000358586594302,.001212231873069
1,0,0,4,42,2,restaurants,418309,2.39057726503e-06,.000137657407322
1,0,0,4,42,2,retail,418309,.0000502021248394,.0025116812903434
1,0,0,4,42,2,services,418309,7.17173179510e-06,.0004275148967281
1,0,0,4,44,0,entertainment,418309,.0001888555998448,.0058511770330369
1,0,0,4,44,0,hh,418309,.0010112142190337,.6067285537719727
1,0,0,4,44,0,neighbor,418309,.0043532412728382,.2040006684401305
1,0,0,4,44,0,restaurants,418309,.0001673404040048,.0050158826634288
1,0,0,4,44,0,retail,418309,.0006406747284018,.0195550062380789
1,0,0,4,44,0,services,418309,.0000382492357858,.0020046185693445
1,0,0,4,44,2,entertainment,418309,.0002175425324822,.0066214920952916
1,0,0,4,44,2,hh,418309,.0007530318689533,.451819121837616
1,0,0,4,44,2,neighbor,418309,.0007745470475129,.0250122900761198
1,0,0,4,44,2,restaurants,418309,.0001458252081648,.0048405257984996
1,0,0,4,44,2,retail,418309,.0022065028856559,.093717750540236
1,0,0,4,44,2,services,418309,.000033468080801,.0009637090843171
1,0,0,4,48,0,entertainment,418309,.0002127613843186,.0078617017716169
1,0,0,4,48,0,hh,418309,.0024120924063027,1.447255492210388
1,0,0,4,48,0,neighbor,418309,.0007219543404062,.0222714664269006
1,0,0,4,48,0,restaurants,418309,.0001577781076776,.0055181877687573
1,0,0,4,48,0,retail,418309,.000537879881449,.015489106066525
1,0,0,4,48,0,services,418309,.0000741078965802,.0017111354133021
1,0,0,4,51,0,entertainment,418309,.0000669361616019,.0013394801644608
1,0,0,4,51,0,hh,418309,.0001745121408021,.1047072857618332
1,0,0,4,51,0,neighbor,418309,.000186465027582,.0053731350926682
1,0,0,4,51,0,restaurants,418309,.0000669361616019,.0015915104886517
1,0,0,4,51,0,retail,418309,.0001362629118375,.0033773381728679
1,0,0,4,51,0,services,418309,9.56230906013e-06,.0002604932283248
1,0,0,4,51,3,entertainment,418309,7.17173179510e-06,.0006164502119645
1,0,0,4,51,3,hh,418309,.0000358586585207,.0215151943266392
1,0,0,4,51,3,neighbor,418309,2.39057726503e-06,.0004874386941083
1,0,0,4,51,3,restaurants,418309,7.17173179510e-06,.0003507773508318
1,0,0,4,51,3,retail,418309,.0000430303916801,.0017092926427722
1,0,0,4,51,3,services,418309,.0000262963494606,.0020140812266618
1,0,0,4,51,4,entertainment,418309,.0000645455875201,.0021874976810068
1,0,0,4,51,4,hh,418309,.0000286869271804,.0172121562063694
1,0,0,4,51,4,neighbor,418309,.0000358586589755,.0006111112352301
1,0,0,4,51,4,restaurants,418309,.0000167340404005,.0002626845962368
1,0,0,4,51,4,retail,418309,.0000382492362405,.0009449155186303
1,0,0,4,51,4,services,418309,.0000119528867799,.0003284653357696
1,0,0,4,52,0,entertainment,418309,.000164949829923,.0059406929649413
1,0,0,4,52,0,hh,418309,.0009227628470398,.5536577105522156
1,0,0,4,52,0,neighbor,418309,.0009012476289172,.0376812034010072
1,0,0,4,52,0,restaurants,418309,.0001912461884785,.0078723654150963
1,0,0,4,52,0,retail,418309,.0006287218307079,.0180474040971603
1,0,0,4,52,0,services,418309,.0000478115471196,.0015339537058026
1,0,0,4,52,3,entertainment,418309,.0000286869271804,.0005780814099126
1,0,0,4,52,3,hh,418309,.0002127613843186,.1276568323373795
1,0,0,4,52,3,neighbor,418309,.0001792933021534,.0056392229016637
1,0,0,4,52,3,restaurants,418309,.0000382492362405,.0011859388323501
1,0,0,4,52,3,retail,418309,.0001625592558412,.0055537330918014
1,0,0,4,52,3,services,418309,.0001721215699035,.0039250822737813
1,0,0,4,53,0,entertainment,418309,.0000788890538388,.0026284898631275
1,0,0,4,53,0,hh,418309,.0008390926523134,.5034555792808533
1,0,0,4,53,0,neighbor,418309,.0007410789858113,.0247641958994791
1,0,0,4,53,0,restaurants,418309,.0001195288641611,.0045284773223102
1,0,0,4,53,0,retail,418309,.0003059939076593,.0083725856566161
1,0,0,4,53,0,services,418309,.0000143434635902,.0002304914960405
1,0,0,4,53,2,entertainment,418309,.0000310775067192,.0008013680926524
1,0,0,4,53,2,hh,418309,.0002940410049632,.1764246076345444
1,0,0,4,53,2,neighbor,418309,.0001147477087216,.0044720796868205
1,0,0,4,53,2,restaurants,418309,.000033468080801,.0012466859770939
1,0,0,4,53,2,retail,418309,.0023140788543969,.1176064684987068
1,0,0,4,53,2,services,418309,.0000239057735598,.0003609373525251
1,0,0,4,53,3,entertainment,418309,.0000239057735598,.0010101683437824
1,0,0,4,53,3,hh,418309,.000131481749122,.0788890495896339
1,0,0,4,53,3,neighbor,418309,.0000693267415954,.0026141737034777
1,0,0,4,53,3,restaurants,418309,.0000143434635902,.0006446430343203
1,0,0,4,53,3,retail,418309,.0000621550134383,.0020783082582057
1,0,0,4,53,3,services,418309,.0000406398139603,.0015505204792134
1,0,0,4,54,0,entertainment,418309,.0002629634982441,.0097354529425502
1,0,0,4,54,0,hh,418309,.0010351199889556,.621071994304657
1,0,0,4,54,0,neighbor,418309,.0008606078163211,.025561100570485
1,0,0,4,54,0,restaurants,418309,.0003346808080096,.0109012704342604
1,0,0,4,54,0,retail,418309,.0010757597401607,.0327003258353216
1,0,0,4,54,0,services,418309,.0000717173193152,.0022597430215683
1,0,0,4,54,3,entertainment,418309,.000131481749122,.004399370867759
1,0,0,4,54,3,hh,418309,.0003633677551989,.2180206477642059
1,0,0,4,54,3,neighbor,418309,.0002844786968126,.0091894903616776
1,0,0,4,54,3,restaurants,418309,.000088451357442,.0026124627329409
1,0,0,4,54,3,retail,418309,.0003705394919962,.0109284017235041
1,0,0,4,54,3,services,418309,.0013028646353632,.1016886308789253
1,0,0,4,55,0,entertainment,418309,.0000143434635902,.0011139691341668
1,0,0,4,55,0,neighbor,418309,.0000239057726503,.0007682040522923
1,0,0,4,55,0,retail,418309,.0000310775067192,.0006087207002565
1,0,0,4,55,0,services,418309,4.78115453006e-06,.0000626331238891
1,0,0,4,56,0,entertainment,418309,.0001529969449621,.0044119553640485
1,0,0,4,56,0,hh,418309,.0014104406582192,.8462644219398499
1,0,0,4,56,0,neighbor,418309,.0007052203095554,.0213134349323809
1,0,0,4,56,0,restaurants,418309,.0002103707956849,.0072976006194949
1,0,0,4,56,0,retail,418309,.0006311124193417,.0183678809917183
1,0,0,4,56,0,services,418309,.0000478115466649,.0018078741377394
1,0,0,4,61,0,entertainment,418309,.0006048160721548,.0196597874164581
1,0,0,4,61,0,hh,418309,.0032798720058054,1.967923164367676
1,0,0,4,61,0,neighbor,418309,.0018001046873906,.0574344398919493
1,0,0,4,61,0,restaurants,418309,.0004111792950425,.0161961521953344
1,0,0,4,61,0,retail,418309,.001690138097274,.0536149467952782
1,0,0,4,61,0,school,418309,.534303605556488,147.5110778808594
1,0,0,4,61,0,services,418309,.0001697309921838,.0062028870743234
1,0,0,4,62,0,entertainment,418309,.0006574087310582,.0233102608472109
1,0,0,4,62,0,hh,418309,.0050154309719801,3.009258508682251
1,0,0,4,62,0,neighbor,418309,.0071765131056054,.3434791812323965
1,0,0,4,62,0,restaurants,418309,.0006669710855931,.0196783430874348
1,0,0,4,62,0,retail,418309,.0020439435738808,.0630584504651779
1,0,0,4,62,0,services,418309,.0001936367671078,.0080911079130601
1,0,0,4,62,3,entertainment,418309,.0001338723232038,.004237855784595
1,0,0,4,62,3,hh,418309,.0014200028963387,.8520017266273499
1,0,0,4,62,3,neighbor,418309,.0005163647033442,.0178969973904373
1,0,0,4,62,3,restaurants,418309,.0001745121408021,.0073023228906095
1,0,0,4,62,3,retail,418309,.0005546139323087,.0180975438211135
1,0,0,4,62,3,services,418309,.0010207765053565,.0454482353743515
1,0,0,4,71,0,entertainment,418309,.0000310775067192,.0012062455061823
1,0,0,4,71,0,hh,418309,.0004111792950425,.2467075735330582
1,0,0,4,71,0,neighbor,418309,.0001314817541243,.0047498796811851
1,0,0,4,71,0,restaurants,418309,.0000143434635902,.0006467946222983
1,0,0,4,71,0,retail,418309,.0000741078983992,.0017308768583462
1,0,0,4,71,0,services,418309,7.17173179510e-06,.0001804885832826
1,0,0,4,71,4,entertainment,418309,.0013243798166513,.0720913335680962
1,0,0,4,71,4,hh,418309,.0014200028963387,.8520017266273499
1,0,0,4,71,4,neighbor,418309,.0002773069645627,.0071216208743863
1,0,0,4,71,4,restaurants,418309,.0000717173170415,.0014929155586287
1,0,0,4,71,4,retail,418309,.0002223236951977,.0081634959205985
1,0,0,4,71,4,services,418309,.0000191246181203,.0017496236832812
1,0,0,4,72,0,entertainment,418309,.0000191246181203,.000299897918012
1,0,0,4,72,0,hh,418309,.0002127613843186,.1276568323373795
1,0,0,4,72,0,neighbor,418309,.0001649498340157,.0065616311621852
1,0,0,4,72,0,restaurants,418309,.0000167340404005,.0003212537267245
1,0,0,4,72,0,retail,418309,.0000621550134383,.0013568439753726
1,0,0,4,72,0,services,418309,.0000167340408552,.0004054020682815
1,0,0,4,72,1,entertainment,418309,.0000788890538388,.0031423715408891
1,0,0,4,72,1,hh,418309,.0009275439660996,.5565263628959656
1,0,0,4,72,1,neighbor,418309,.0003538054425007,.0096722894231789
1,0,0,4,72,1,restaurants,418309,.0009299345547333,.0546186827123165
1,0,0,4,72,1,retail,418309,.0003418525448069,.0112793939188123
1,0,0,4,72,1,services,418309,.0000478115462101,.0022356429944921
1,0,0,4,92,0,entertainment,418309,.0005020212265663,.0168908182531595
1,0,0,4,92,0,hh,418309,.0020415529143065,1.224931716918945
1,0,0,4,92,0,neighbor,418309,.0018526973890403,.0565964968991466
1,0,0,4,92,0,restaurants,418309,.0004733343084808,.015986442565918
1,0,0,4,92,0,retail,418309,.001544312900478,.0468937212863239
1,0,0,4,92,0,services,418309,.000148215786794,.006474069730757
1,0,0,5,0,0,entertainment,418309,.020317517220974,.8088342547416687
1,0,0,5,0,0,hh,418309,.0503551214933395,30.21307373046875
1,0,0,5,0,0,neighbor,418309,.0610051432449836,2.189704110845923
1,0,0,5,0,0,restaurants,418309,.0192489288747311,.7791574001312256
1,0,0,5,0,0,retail,418309,.0618777038507687,2.246500511537306
1,0,0,5,0,0,school,418309,.0837562680244446,21.74730110168457
1,0,0,5,0,0,services,418309,.0053668462060159,.2279895234387368
1,0,0,5,0,0,work,418309,.0000860607833602,.0225618667900562
1,0,0,6,0,0,entertainment,418309,.0135808698832989,.571632981300354
1,0,0,6,0,0,hh,418309,.021020345389843,12.61220741271973
1,0,0,6,0,0,neighbor,418309,.0380842861486599,1.392204592935741
1,0,0,6,0,0,restaurants,418309,.0129664912819862,.5388515591621399
1,0,0,6,0,0,retail,418309,.0390524699178059,1.440039307635743
1,0,0,6,0,0,school,418309,.0113624138757586,2.705092668533325
1,0,0,6,0,0,services,418309,.003236841657781,.132318323943764
1,0,0,6,0,0,work,418309,7.17173179510e-06,.0030000149272382
1,11,0,1,0,0,hh,19,.8947368264198303,536.8421020507813
1,11,0,1,0,0,neighbor,19,.210526317358017,12.82631587982178
1,11,0,1,0,0,retail,19,.0526315793395042,.4166666567325592
1,11,0,1,0,0,school,19,96.05263519287109,40799.3984375
1,11,0,1,11,0,school,19,.1052631586790085,45.37719345092773
1,11,0,1,23,0,school,19,.6315789222717285,267.9973449707031
1,11,0,1,31,0,school,19,.210526317358017,88.27105712890625
1,11,0,1,42,0,school,19,.0526315793395042,22.47280693054199
1,11,0,1,44,0,school,19,.210526317358017,90.96141052246094
