"Policy1","Policy2","Policy3","Policy4","MSA","BaselineAdjDeaths","BaselineAdjEmpDays","Deaths","Case","EmpDaysLost","Population","Death5_17","Death18_49","Death50_59","Death60_69","Death70_79","Death80","Case5_17","Case18_49","Case50_59","Case60_69","Case70_79","Case80"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N2-E2-M3","1600","0.114844013464012","1.23508646646547","8007.54823065206","2104096.05605681","142174604.367052","7948739.042392","64.8186588955637","1056.09524840754","1536.40930067372","3844.36841970158","769.83186667856","736.024736295097","944844.74410972","796296.923392485","208699.336416878","115311.901637204","24493.761415502","14449.3890850219"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N2-E2-M3","1600","0.498137663208776","1.86009776882131","10760.6171351504","2692477.68513871","124653170.857309","7948739.042392","65.395610414173","1385.6640902493","2034.31724803357","5209.26581330035","1049.45696622205","1016.51740693092","947392.586137016","1178561.07602102","323972.350021686","181152.858160012","38238.3024229088","23160.5123760707"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N3-E2-M3","1600","-0.0566606034932432","-0.178575450249512","6775.68845881048","773283.799714218","164442452.226048","7948739.042392","4.97769587938469","861.318369752395","1349.26470714789","3354.26227405113","606.650567234575","599.21484474511","39264.8048526216","480318.744772649","149663.941992397","81759.6805185224","13729.7443677473","8546.88321028185"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N3-E2-M3","1600","0.100786591136513","0.0723402821747996","7906.5785111876","1009494.25998849","117578333.839892","7948739.042392","5.30522800767377","970.616377347396","1521.21895451848","3879.32567829874","767.996896628619","762.115376386692","46398.0394927127","623853.817690569","193685.05866645","109720.447630377","22023.9396269285","13812.9568814502"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N3-E2-M3","1600","0.0278314232660126","-0.0208722193938023","7382.5661665519","921744.60919496","140999432.489318","7948739.042392","5.15174935330188","928.342658996152","1447.48866087434","3646.31325062508","681.679939729716","673.589906973316","43191.1215709415","574243.531787789","176827.963491142","98599.7246743728","17800.7465531224","11081.5211175934"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N3-E2-M3","1600","0.424166891316376","0.57539026628239","10229.3100496447","1483062.28674768","122423637.82009","7948739.042392","6.07386405518381","1224.01802066518","1910.80175339971","4955.86765792146","1069.94009497076","1062.60865863245","62248.8750708559","916089.515352694","283362.040096982","161338.731097721","36874.9936128153","23148.1315166098"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N3-E2-M3","1600","-0.0480592944379604","-0.0745045082281169","6837.4687583637","871255.516666904","164492165.056177","7948739.042392","8.70223149384191","869.73529355284","1355.12360428991","3370.98909187474","620.75673434579","612.161802806575","119629.240419266","493401.334978972","151638.161411161","82992.6356057498","14566.0414293094","9028.10282244621"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N3-E2-M3","1600","0.115085659948273","0.20539370792503","8009.2838957802","1134749.90113092","117762041.60753","7948739.042392","9.48112866728964","985.060316744652","1532.99562561585","3913.47579956267","787.645828567301","780.625196622444","139241.241652994","647660.379192815","197760.453261759","112315.783168039","23239.4058242069","14532.6380311074"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N3-E2-M3","1600","0.039666657918322","0.0990994562776379","7467.57466204983","1034685.17476422","141112478.780299","7948739.042392","9.11221251600072","940.147817375563","1456.83446041752","3673.36949030086","698.686812741954","689.423868697937","130129.415367583","593350.639653363","180046.651162967","100635.078040716","18836.2918922823","11687.0986473074"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N3-E2-M3","1600","0.447490875540102","0.760435178594927","10396.8383552614","1657262.37968901","122747010.403122","7948739.042392","11.2428773373198","1248.3585698996","1931.92086108015","5017.89424466618","1097.96482674637","1089.45697553173","181956.601144832","955945.785223172","290536.550086876","165998.852957808","38624.469723554","24200.1205527647"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N3-E2-M3","1600","0.0734165321173395","1.08671135658377","7709.98861607677","1964416.67979859","165116705.512303","7948739.042392","64.8052788266052","987.714116729251","1439.10933869374","3603.44370792515","821.774612425117","793.14156147691","944718.601795567","696183.904764668","180060.913754806","100644.788582151","26764.5812382654","16043.8896631361"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N3-E2-M3","1600","0.270136355657836","1.42258275607406","9122.96070535708","2280603.85985315","119558945.337956","7948739.042392","65.0637120216507","1131.58197703078","1660.77118653607","4273.58516858343","1008.96432519131","982.994335993843","945858.834678129","896278.4008642","240300.453441218","139042.495832887","36717.2201002775","22406.4549364342"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N3-E2-M3","1600","0.186223107523168","1.30959505356987","8520.24016910807","2174237.96180449","142388925.837428","7948739.042392","64.9522466132998","1079.68038857144","1573.85582007504","4003.52615987402","913.5208945468","884.704659427471","945383.896273637","832396.988078634","219681.578301728","125493.451292927","31966.8913018425","19315.1565557258"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N3-E2-M3","1600","0.638577735725684","1.991228555514","11769.3507701825","2815923.36621075","125119472.375091","7948739.042392","65.5623288033254","1428.81459095077","2105.84170752537","5519.40303825363","1337.87468309607","1311.85442155336","948066.684824434","1239399.87388428","343317.651003146","199824.868432758","52761.1804352791","32553.1076308508"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N1-E1-M4","1600","-0.0930607318589162","-0.199973272360024","6514.23862370361","753140.027298052","164433593.579799","7948739.042392","5.01094110593042","852.34835099335","1337.38187395945","3282.44371846569","523.707772576943","513.345966602238","39614.6190439401","470415.035783484","147282.072016739","78581.181521829","10681.2852871474","6565.83364491314"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N1-E1-M4","1600","-0.0223355678186453","0.0105143396741858","7022.23360356949","951291.714481041","121365652.736956","7948739.042392","5.38222878329903","961.456843771364","1507.3782589535","3369.20070133139","594.395713483809","584.419857246117","47450.0526984494","607420.643700484","189303.446240533","84060.5608827832","14245.405262562","8811.60569622876"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N1-E1-M4","1600","-0.0512924417430517","-0.0489087978859175","6814.24615262725","895351.154124797","142996369.646848","7948739.042392","5.22765136928176","927.659699362848","1446.49384674854","3326.54625267874","559.470913571183","548.847788896657","44427.8085058645","572289.427166879","176722.170425798","81552.6239730283","12599.6056385543","7759.51841467304"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N1-E1-M4","1600","0.127589023335163","0.430804491994873","8099.0913344503","1346950.16670009","125912195.908788","7948739.042392","6.26734731312938","1212.78243921162","1890.13224663318","3537.63716843365","731.803072609621","720.469060249103","64989.1249116619","881121.926452183","272808.671403608","94255.4569292697","20853.7384553596","12921.2485480096"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N1-E1-M4","1600","-0.0824745433232622","0.00374704012074889","6590.27564256388","944921.022109994","164513004.275408","7948739.042392","12.0733761252236","865.331333920723","1346.60957553591","3302.70762370309","538.714072201977","524.839661076954","202966.784232431","492491.571821016","150609.238206931","80190.604527335","11638.217459691","7024.60586259015"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N1-E1-M4","1600","-0.00692612387055769","0.256337686771789","7132.91443795675","1182708.23588869","121650847.820921","7948739.042392","13.1386625750654","983.823126625618","1526.78602691585","3395.2495350619","613.835637263562","600.081449514749","228950.639041515","646313.683389461","196309.535055805","86170.6866452838","15511.6339445947","9452.05781203005"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N1-E1-M4","1600","-0.0379656814411806","0.179118433670591","6909.9677733982","1110014.52656709","143175251.348477","7948739.042392","12.6710662402956","946.16430681476","1461.85324305267","3349.92286044565","576.823849852487","562.532446992331","217893.894678341","604342.238896074","182308.202092742","83433.9409413002","13721.6478771946","8314.60208143655"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N1-E1-M4","1600","0.151148765181405","0.753111211446538","8268.31300748894","1650367.64401644","126418217.729476","7948739.042392","15.537174111244","1251.25997687713","1926.41112799808","3573.63447855918","758.585908287939","742.884341655363","284542.396792165","946647.587635593","285540.392926487","97188.9410356158","22607.7351022103","13840.5905243654"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N1-E1-M4","1600","0.0498636643647794","1.20106447830474","7540.81631733268","2072067.97473546","165454623.91657","7948739.042392","74.8807158902781","1045.09133796386","1461.04312807952","3555.59145144218","730.812500527047","673.397183429806","980426.292070305","774057.421484547","185673.852878651","97705.4828194072","21974.4449648085","12230.4805177466"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N1-E1-M4","1600","0.148721458008868","1.52361634699738","8250.8784794115","2375716.23397404","124239043.035707","7948739.042392","75.0271458276727","1208.0089919713","1711.57904160858","3668.26005944842","822.228221463497","765.775019092032","980808.769457589","995020.378407641","252424.646221817","105233.710549201","26879.5031134597","15349.2262243307"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N1-E1-M4","1600","0.111791818355123","1.43957742196763","7985.62534346012","2296602.52926355","145045494.314882","7948739.042392","74.9659550372738","1160.75989967374","1630.57427144895","3616.79251128609","779.97031611935","722.562389894714","980654.271011526","940642.118004432","234425.441693962","102083.827116379","24792.012138322","14004.8592989269"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N1-E1-M4","1600","0.328889480305992","2.01869792102702","9544.96456745774","2841782.85062243","129700710.355074","7948739.042392","75.3063277906917","1521.83777939894","2176.15509027197","3866.52005494361","981.074400015022","924.070915037512","981545.87475679","1334659.19702732","353743.085310553","117216.407289192","34489.4308944033","20128.8553441749"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N2-E1-M4","1600","-0.0588673819682288","-0.170629595668215","6759.83791392761","780763.976225217","164517487.242956","7948739.042392","5.0935124032319","863.898410968536","1356.25010732597","3358.01979141453","592.746849897199","583.829241918141","41118.3299965162","484368.218379124","151571.550248201","82205.1918238817","13274.8442925792","8225.84148491548"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N2-E1-M4","1600","0.0501841090089705","0.0891461247971586","7543.11796304511","1025315.17238314","121666667.154694","7948739.042392","5.53657244994233","988.388983605982","1551.17078681234","3528.3267402429","738.788514664581","730.90636526936","50729.0933513063","646473.671641446","201169.019632327","93134.5089934202","20813.1182205619","12995.7605440765"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N2-E1-M4","1600","0.00236795109113963","0.00768080180843222","7199.67064117108","948624.240118204","143185386.199927","7948739.042392","5.34903730185631","947.719125387175","1478.8759304","3444.44619599474","666.504080962241","656.776271125062","46908.6166803215","600286.049155403","185275.398113057","88111.1268806152","17310.9265981893","10732.1226906174"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N2-E1-M4","1600","0.266008764021153","0.577773225953275","9093.31360790847","1485305.58968941","126448574.004692","7948739.042392","6.55093673833686","1261.50243386135","1969.95271743121","3843.19504326255","1010.94018662744","1001.17228998758","71191.6177282988","952104.938966018","294425.931189537","112251.460190286","34046.0933384374","21285.5482768344"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N2-E1-M4","1600","-0.04404623810275","0.0456374546815737","6866.29318740348","984356.389549447","164607456.515287","7948739.042392","12.4076181694461","878.64363917675","1367.59779100882","3387.2244988726","616.256509513036","604.163130662834","210591.912521385","509742.817570594","155672.435939881","84527.8167680122","14779.5888523226","9041.81789725237"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N2-E1-M4","1600","0.0716137513592396","0.352405223970546","7697.03985042397","1273145.5989025","121979168.370954","7948739.042392","13.6244258163505","1013.3548794871","1573.70500640356","3566.89451828224","770.318052694696","759.142967740016","240381.510074525","690190.993476692","209294.035765706","96255.2386882122","22870.6386443553","14153.1822530101"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N2-E1-M4","1600","0.0209289997114681","0.251163092507208","7332.98838808793","1177836.90605552","143383301.607906","7948739.042392","13.0879112643173","968.499008219629","1497.00024477607","3478.76209209424","694.318116049599","681.321015684069","227630.880152222","636611.481515532","191871.389642305","90874.6124502781","19116.0676473315","11732.4746478532"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N2-E1-M4","1600","0.297525587401185","0.919915237988697","9319.68831167386","1807395.88415283","126977854.900845","7948739.042392","16.2749199487573","1302.61030960836","2009.4643794125","3896.07167067829","1054.33185934161","1040.93517268435","301390.245410805","1021651.77395019","308110.952981449","116495.137646241","36851.341761213","22896.4324029381"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N2-E1-M4","1600","0.134186044972495","1.28411246323775","8146.47551403202","2150248.81479815","165628057.977877","7948739.042392","74.9739157202204","1070.9395008054","1502.87339561645","3738.11904293528","904.499334011411","855.070324943258","980651.279224908","813497.909762293","197806.671415287","109316.529133653","30886.252257928","18090.173004081"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N2-E1-M4","1600","0.277144766036392","1.65205053466523","9173.29975140184","2496623.35402928","124674937.938924","7948739.042392","75.1284964608973","1248.75197563187","1779.04313850607","3946.94849555414","1085.07995420987","1038.347691039","981054.390882615","1055832.68150548","271797.181571914","123121.489957449","40546.8860164644","24270.7240953603"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N2-E1-M4","1600","0.219927108758251","1.54991617021229","8762.32463311959","2400474.71877172","145352826.760061","7948739.042392","75.0636411787081","1195.39266421271","1687.33052390081","3851.07966802534","1001.43566083452","952.022474967501","980890.495338657","993181.959822096","251059.60155992","117326.26840248","36430.3135316918","21586.0801168737"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N2-E1-M4","1600","0.524117727611957","2.18896665168056","10947.2231681303","3002072.74097484","130262205.276789","7948739.042392","75.422216543443","1576.90329582752","2271.64527694247","4297.18403021739","1386.30646467367","1339.76188392577","981826.686572553","1409379.23033347","379034.32189956","143790.923837608","54772.4095750949","33269.1687565501"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N3-E1-M4","1600","-0.0155976652729108","-0.132082064523378","7070.6296831616","817052.374669525","164617831.790999","7948739.042392","5.19289422686349","878.09044394512","1379.51285511249","3453.01298918106","680.788305983211","674.032194712862","43010.3111426263","502509.138503907","157149.791081784","87051.8554369587","16824.0437515722","10507.2347526769"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N3-E1-M4","1600","0.13875892685408","0.185524320111374","8179.32098100106","1116044.98695322","122012054.167092","7948739.042392","5.71896217674063","1019.9350395992","1602.76539539489","3721.29408188173","916.998095516215","912.609406432276","54716.45479683","693520.446724119","215522.142967284","104573.091085873","29287.2128373814","18425.6385417335"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N3-E1-M4","1600","0.0688866699818127","0.0783117183406015","7677.45214542225","1015115.7316738","143404623.559717","7948739.042392","5.49329230439824","971.544866140503","1517.60912682382","3589.66750502238","800.474357476591","792.662997654555","49952.3589393764","634646.246423933","195822.115798124","96530.4778287763","23498.4745331428","14666.0581504468"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N3-E1-M4","1600","0.42741033072676","0.746208732921856","10252.6065800994","1643869.69502936","127029184.543748","7948739.042392","6.87450958467637","1315.6216431042","2059.23227053363","4197.14093848032","1339.64657297916","1334.0906454174","78386.7208075341","1031743.72028172","318812.995029991","133516.677405841","49958.3922830286","31451.1892212452"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N3-E1-M4","1600","0.00425320836558285","0.0984485538237243","7213.21180780065","1034072.41937121","164719858.376411","7948739.042392","12.7812730766734","894.868871396155","1393.33417917907","3492.81465455183","714.466761405317","704.946068191608","219175.374786486","531748.058321842","162164.311373262","90232.0159588329","18994.7145881686","11757.9443426232"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N3-E1-M4","1600","0.167040085330241","0.467581752646018","8382.4549959678","1381572.04386219","122353793.762769","7948739.042392","14.1628901401133","1047.70929944026","1628.72588963543","3774.11648637003","962.417122068753","955.323308313212","253073.187997498","742374.367607585","224855.400283387","108839.898809212","32251.7981802784","20177.390984234"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N3-E1-M4","1600","0.093545813113274","0.33891411052794","7854.57044678729","1260445.15128568","143623531.621526","7948739.042392","13.5518372011047","994.862878778025","1538.85915406784","3636.71829003632","840.582138539674","829.996148164326","238510.114217301","675742.788002791","203558.321408168","100326.436277819","26112.4023929118","16195.0889866933"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N3-E1-M4","1600","0.467165018119265","1.10743886897275","10538.1510803572","1983929.42694456","127579646.751105","7948739.042392","17.0690316376602","1359.19113905118","2101.85231557046","4267.52286873481","1400.42184498031","1392.09388038276","319351.416967963","1104612.08421971","333320.309011278","139062.857059999","53820.7006760633","33762.059009551"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N3-E1-M4","1600","0.231941381477152","1.38033181825116","8848.61909861515","2240829.0981284","165823384.948759","7948739.042392","75.0695608844906","1100.37644911575","1550.84099310029","3949.07873940438","1106.7213282449","1066.53202786534","980881.915952168","858827.483755534","211862.993901008","122877.162062302","41387.1082186955","24992.4342386928"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N3-E1-M4","1600","0.42357186469709","1.7956904448101","10225.036174291","2631845.04364298","125151985.303975","7948739.042392","75.2324725488582","1293.7775622276","1854.34917017356","4263.56672667665","1386.62832495173","1351.48191771255","981306.074454024","1122834.88714794","293393.871042635","143486.224446214","56273.3086525459","34550.6778996178"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N3-E1-M4","1600","0.344223493793625","1.67482397402803","9655.10361030928","2518062.12369884","145691888.860529","7948739.042392","75.1638764515013","1234.06166510713","1751.33822860269","4119.54166851831","1257.40991601952","1217.58825561013","981132.612150953","1051850.87094181","269844.918854676","134864.270357601","49957.4075291622","30412.0438646443"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N3-E1-M4","1600","0.739207302372418","2.37038134235788","12492.1389796735","3172855.36656541","130849691.563347","7948739.042392","75.5407478179163","1635.3027604879","2374.1563573","4769.56247091748","1835.39970314869","1802.17694000149","982113.216904946","1487447.68544964","405840.588770048","172656.786542577","77044.8112816061","47752.2776165917"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N1-E2-M4","1600","-0.0930607318589162","-0.199973272360024","6514.23862370361","753140.027298052","164433593.579799","7948739.042392","5.01094110593042","852.34835099335","1337.38187395945","3282.44371846569","523.707772576943","513.345966602238","39614.6190439401","470415.035783484","147282.072016739","78581.181521829","10681.2852871474","6565.83364491314"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N1-E2-M4","1600","0.0535342622497084","0.0674970534093997","7567.1809829217","1004934.87550974","117964444.926597","7948739.042392","5.44868457425813","977.788314750186","1533.37003200746","3829.0880506712","615.665081383921","605.820819534672","48873.9322200416","629294.046264198","195867.561170217","106125.837781582","15296.0503113271","9477.44776237556"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N1-E2-M4","1600","-0.000387690642677185","-0.0078487448839909","7179.87779677003","934004.824521477","141327792.578313","7948739.042392","5.2675328748049","939.498156470461","1465.55827823699","3638.77164160514","570.780673586737","560.001513995902","45329.6478152066","587552.687863435","181713.077591843","98073.0872588609","13203.1501312835","8133.17386084817"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N1-E2-M4","1600","0.340572856010939","0.555898943179565","9628.8823113971","1464713.28026256","123348534.676183","7948739.042392","6.4292991594674","1247.1644060567","1943.85387470223","4877.94780042177","782.174879364982","771.312051691942","68178.588911466","921835.497729178","284456.267458772","152600.158462998","23214.7634211306","14428.0042790108"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N1-E2-M4","1600","-0.0824745433232622","0.00374704012074889","6590.27564256388","944921.022109994","164513004.275408","7948739.042392","12.0733761252236","865.331333920723","1346.60957553591","3302.70762370309","538.714072201977","524.839661076954","202966.784232431","492491.571821016","150609.238206931","80190.604527335","11638.217459691","7024.60586259015"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N1-E2-M4","1600","0.0725817543046585","0.320104660527183","7703.99268882938","1242738.05576299","118270831.507911","7948739.042392","13.3250626365797","1000.96527852531","1553.2148070007","3878.52971235322","635.813320853542","622.14450746003","233457.03749894","669483.590804888","203000.52835128","110041.667101736","16609.7362593963","10145.495746746"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S2-N1-E2-M4","1600","0.0151666892471554","0.224048825196649","7291.5996571034","1152311.70881282","141516451.944795","7948739.042392","12.7732169170705","958.399464836124","1481.11554111101","3676.80843567505","588.487959746278","574.015038817868","220463.401303372","620310.868926695","187371.53101147","101113.225963641","14350.0198919067","8702.66171573956"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S2-N1-E2-M4","1600","0.373463585502341","0.89291309984856","9865.12531899543","1781976.24459159","123900958.560837","7948739.042392","16.0143270667961","1286.95182856735","1980.7796103105","4975.96006464494","810.392350108154","795.027138297692","295207.916614165","988885.679018877","297292.042367759","160143.684228499","25053.0686209328","15393.8537413596"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S3-N1-E2-M4","1600","0.0498636643647794","1.20106447830474","7540.81631733268","2072067.97473546","165454623.91657","7948739.042392","74.8807158902781","1045.09133796386","1461.04312807952","3555.59145144218","730.812500527047","673.397183429806","980426.292070305","774057.421484547","185673.852878651","97705.4828194072","21974.4449648085","12230.4805177466"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S3-N1-E2-M4","1600","0.253939351650047","1.59250581361856","9006.62309290362","2440568.33575903","120950226.934138","7948739.042392","75.0510636803843","1225.27106090719","1737.74027962759","4332.40389622403","846.213586937324","789.9432055271","980871.135425424","1016257.84146382","258668.556922638","140583.743435093","28076.7904909779","16110.2680210768"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S3-N1-E2-M4","1600","0.18559624187937","1.49233016343954","8515.73760478855","2346263.62154906","143455283.778222","7948739.042392","74.9789186561732","1173.38276465168","1650.06577577372","4088.53186691395","793.165334686208","735.61294410682","980689.107627372","956728.916962154","239498.106509277","129378.319129503","25514.2535522625","14454.9177684963"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S3-N1-E2-M4","1600","0.599573257933455","2.15443086844574","11489.1947722486","2969560.97626798","127325700.707299","7948739.042392","75.3737947458666","1554.92261493146","2226.3198731236","5618.50163986502","1035.31157418056","978.765275402098","981719.767610723","1367573.22924203","363348.903769377","198245.666201786","36965.3975351161","21708.0119089497"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S1-N2-E2-M4","1600","-0.0588673819682288","-0.170629595668215","6759.83791392761","780763.976225217","164517487.242956","7948739.042392","5.0935124032319","863.898410968536","1356.25010732597","3358.01979141453","592.746849897199","583.829241918141","41118.3299965162","484368.218379124","151571.550248201","82205.1918238817","13274.8442925792","8225.84148491548"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S1-N2-E2-M4","1600","0.140049217896355","0.161219904359641","8188.58870601713","1093164.96593602","118331527.44867","7948739.042392","5.62419530691013","1009.05726934602","1584.37645758635","4032.33511296249","782.178900656611","775.016770158745","52668.0766057234","675230.312231383","209847.177498239","118003.767368918","23011.4639217392","14404.1683100192"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W3-S1-N2-E2-M4","1600","0.0606622240914589","0.0567474212660446","7618.37872677173","994815.24079482","141544084.152537","7948739.042392","5.39942645651692","961.671685309453","1501.53000727254","3781.12025905851","689.251295021103","679.406053653603","48075.7448250807","619088.677022017","191394.791241128","106201.493326828","18548.550830866","11505.983548901"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W4-S1-N2-E2-M4","1600","0.506139617831379","0.728594550766578","10818.0924741271","1627287.81698587","123997589.559796","7948739.042392","6.75887535568073","1303.90861867906","2037.21727623406","5259.41383704459","1109.36259699804","1101.43126981562","75411.6367747613","1004307.73719445","309658.53228652","174926.143564978","38700.8957498369","24282.8714153191"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W1-S2-N2-E2-M4","1600","-0.04404623810275","0.0456374546815737","6866.29318740348","984356.389549447","164607456.515287","7948739.042392","12.4076181694461","878.64363917675","1367.59779100882","3387.2244988726","616.256509513036","604.163130662834","210591.912521385","509742.817570594","155672.435939881","84527.8167680122","14779.5888523226","9041.81789725237"
"W4-S3-N3-E2-M4","W1-S1-N1-E2-M1","W2-S1-N1-E2-M1","W2-S2-N2-E2-M4","1600","0.165432758361248","0.432136839483708","8370.91010890629","1348204.43007586","118666805.379556","7948739.042392","13.8552970255651","1034.940430882","1607.42573059775","4095.33431830129","814.914142272099","804.440189827582","245984.412923944","720367.519536616","218110.719025153","122987.273743205","25145.7434961201","15608.7613508173"
