Policy1,Policy2,Policy3,Policy4,MSA,,BaselineAdjDeaths,BaselineAdjEmpDays,Deaths,Case,EmpDaysLost,Population,Death5_17,Death18_49,Death50_59,Death60_69,Death70_79,Death80,Case5_17,Case18_49,Case50_59,Case60_69,Case70_79,Case80
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E1-M2,5600,0,-0.003087917,0.414199634,49852.70724,4625709.997,520402262.8,18007950.11,67.32327349,4644.662672,7290.087991,20725.89457,7724.435182,9400.303552,488844.2698,2626469.663,786498.2592,473115.2432,145778.0832,105004.478
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E1-M2,5600,0,0.00217788,0.039900355,50116.03459,4723102.622,382666269.1,18007950.11,67.53800592,4698.438823,7376.641312,20759.87445,7764.617822,9448.924175,493133.754,2694304.856,806415.992,475114.1699,147731.1028,106402.7477
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E1-M2,5600,0,-0.001645918,0.226174413,49924.81742,4649749.216,451212066.1,18007950.11,67.399873,4659.58495,7314.103658,20735.17264,7735.224769,9413.331526,490283.1167,2642873.375,791397.8253,473607.4532,146247.6401,105339.8059
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E1-M2,5600,0,0.007986426,0.043283884,50406.50329,4850042.335,383911352.1,18007950.11,67.79608536,4762.998825,7482.335631,20793.06109,7803.897308,9496.414355,498630.7183,2783249.663,833123.2706,477270.378,149849.3743,107918.9302
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E1-M2,5600,0,0.001812833,0.414769224,50097.77961,5490344.181,520611862.6,18007950.11,105.0595155,4694.359706,7307.658102,20775.04834,7770.283545,9445.370404,1253645.116,2712178.51,792379.1279,476816.1855,148649.9944,106675.2474
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E1-M2,5600,0,0.008460997,0.042103416,50430.23521,5643344.806,383476959.4,18007950.11,106.0397963,4766.388162,7421.197467,20816.07417,7817.85703,9502.67858,1270617.604,2812330.589,821529.2854,479369.6153,151086.6803,108411.0321
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E1-M2,5600,0,0.003995306,0.227517796,50206.91883,5546756.707,451706409.1,18007950.11,105.5593724,4719.375431,7347.758441,20787.53744,7784.404354,9462.283798,1262449.423,2747236.066,802994.87,477567.5495,149343.2889,107165.5095
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N1-E1-M2,5600,0,0.016317648,0.04686443,50823.12373,5859390.994,385228934.5,18007950.11,107.4586032,4859.93422,7571.730526,20857.79734,7865.875773,9560.327268,1295989.31,2953463.9,863609.4977,482214.7163,153785.8722,110327.6985
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N2-E1-M2,5600,0,0.002841594,0.414253088,50149.22504,4612114.309,520421933,18007950.11,65.53800135,4647.539614,7303.902085,20798.07883,7817.727198,9516.439302,462078.3438,2629102.202,788939.5083,475950.2307,148804.978,107239.0456
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N2-E1-M2,5600,0,0.010540604,0.039955472,50534.23036,4715132.614,382686551.1,18007950.11,65.6448312,4702.415019,7395.043713,20861.49837,7896.432264,9613.19616,464054.0368,2698647.799,810050.7164,479688.9536,152652.6915,110038.4174
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N2-E1-M2,5600,0,0.004913295,0.226215056,50252.82481,4636524.8,451227022.4,18007950.11,65.5683343,4662.462399,7328.696009,20815.18903,7838.706817,9542.202219,462587.1847,2645458.659,793993.2303,476857.3783,149722.55,107905.7979
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N2-E1-M2,5600,0,0.018587232,0.043290616,50936.61911,4844718.012,383913829.6,18007950.11,65.74933017,4766.8914,7503.264445,20922.40137,7972.111059,9706.201507,466173.0162,2787660.769,837468.2073,483649.0905,156748.6163,113018.3126
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N2-E1-M2,5600,0,0.003509995,0.414333498,50182.64983,4648705.76,520451522.3,18007950.11,67.42101315,4653.185308,7306.141372,20805.60039,7825.32733,9524.974415,490492.4888,2635704.347,789505.2953,476374.1124,149156.6885,107472.8279
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N2-E1-M2,5600,0,0.011550682,0.040276245,50584.74147,4761710.241,382804590.3,18007950.11,67.66219695,4711.551275,7401.10092,20871.74164,7907.166407,9625.519022,495379.604,2710710.937,811708.3407,480310.7401,153193.3386,110407.2799
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N2-E1-M2,5600,0,0.005715179,0.226387745,50292.92476,4676924.336,451290569,18007950.11,67.50631373,4669.480651,7332.673184,20823.7082,7847.446179,9552.110227,492118.0075,2654088.099,795041.001,477350.776,150140.0021,108186.4507
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N2-E1-M2,5600,0,0.020011949,0.043814284,51007.86513,4904929.009,384106530.9,18007950.11,67.94663808,4780.573772,7515.184945,20935.5262,7986.142457,9722.491119,501506.0168,2807050.839,840859.218,484486.7563,157493.6319,113532.5472
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N2-E1-M2,5600,0,0.010193021,0.414942354,50516.84872,5529199.268,520675571.4,18007950.11,105.4769101,4705.708149,7327.75286,20875.81725,7898.414677,9603.67887,1260181.451,2726495.393,796732.2611,481657.3876,153738.4965,110394.2786
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N2-E1-M2,5600,0,0.020054884,0.042579698,51010.01216,5701010.861,383652223.5,18007950.11,106.5071615,4783.105365,7450.974812,20954.04033,7994.267121,9721.117367,1277974.593,2835223.694,828593.0172,486542.972,158692.3604,113984.224
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N2-E1-M2,5600,0,0.013334506,0.22779801,50673.94538,5591371.385,451809523.4,18007950.11,105.9954471,4732.477974,7371.006393,20899.36578,7926.786827,9638.31296,1269275.805,2764263.469,808207.781,483073.6227,155143.2133,111407.4938
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N2-E1-M2,5600,0,0.031028971,0.047513991,51558.79469,5935824.549,385467962.4,18007950.11,107.9690492,4881.739993,7611.06263,21031.80417,8089.140061,9837.078786,1303992.728,2984656.929,873448.3671,491833.9912,164041.312,117851.2211
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N3-E1-M2,5600,0,0.010277673,0.414397033,50521.08192,4637157.23,520474902.1,18007950.11,65.59088298,4656.804966,7321.796745,20887.68255,7931.77085,9657.435931,462861.8995,2639337.401,792375.6711,479719.0234,152744.1067,110119.1285
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N3-E1-M2,5600,0,0.021027205,0.040354499,51058.63512,4756965.134,382833386.5,18007950.11,65.71463489,4716.55539,7422.008518,20986.47249,8056.44825,9811.435843,465196.3895,2716584.283,815984.078,485625.1433,158932.8977,114642.3422
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N3-E1-M2,5600,0,0.013194323,0.226442741,50666.93525,4666050.921,451310806.7,18007950.11,65.62631647,4673.182171,7349.305927,20914.57502,7965.357684,9698.88813,463471.3656,2657815.539,798125.5232,481174.7945,154247.0589,111216.639
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N3-E1-M2,5600,0,0.031927559,0.043848854,51603.73052,4903577.358,384119251.9,18007950.11,65.83498448,4785.681048,7539.072641,21080.32444,8175.005273,9957.812139,467673.223,2813349.321,845992.2459,491780.1904,165408.5596,119373.818
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N3-E1-M2,5600,0,0.011199062,0.414484376,50567.15796,4676258.623,520507043.1,18007950.11,67.53002794,4662.958369,7324.626724,20898.19465,7943.182542,9670.665643,492371.3194,2646699.531,793099.0306,480319.1355,153281.4962,110488.1109
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N3-E1-M2,5600,0,0.022405474,0.040696761,51127.55839,4807239.591,382959333.5,18007950.11,67.80082235,4726.444675,7429.006079,21001.01978,8072.711163,9830.575875,497938.4428,2729874.197,817916.0769,486520.9809,159765.6882,115224.2047
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N3-E1-M2,5600,0,0.014292308,0.226628158,50721.8423,4709407.435,451379037.1,18007950.11,67.62510845,4680.806836,7354.019018,20926.57264,7978.543485,9714.275211,494210.8324,2667389.244,799378.9084,481879.7068,154888.3586,111660.3841
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N3-E1-M2,5600,0,0.03383342,0.044401338,51699.03716,4968636.527,384322557.1,18007950.11,68.11425659,4800.339752,7552.284017,21099.04465,8196.254726,9982.999749,504764.7811,2834380.401,849773.7789,492988.7354,166551.1093,120177.7213
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N3-E1-M2,5600,0,0.019844381,0.415135694,50999.4855,5573815.934,520746717.4,18007950.11,105.9172179,4718.54105,7350.660027,20991.57325,8046.323657,9786.470304,1267077.497,2743023.674,801806.2185,487351.4842,159760.5337,114796.5272
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N3-E1-M2,5600,0,0.033337045,0.043107233,51674.21484,5766852.76,383846347.6,18007950.11,107.0003697,4801.856066,7484.629502,21111.83044,8196.917517,9971.980941,1285738.555,2861333.669,836718.5311,494918.6841,167620.5248,120522.7961
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N3-E1-M2,5600,0,0.024085725,0.228110367,51211.58294,5642582.351,451924465.7,18007950.11,106.455563,4747.263487,7397.44929,21027.80745,8091.112214,9841.494934,1276479.571,2783862.399,814262.9237,489547.6428,162004.195,116425.6199
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N3-E1-M2,5600,0,0.047750975,0.048225474,52395.01404,6022117.41,385729776.3,18007950.11,108.5068439,4905.957096,7655.050002,21229.40473,8343.694283,10152.40109,1312418.035,3019706.048,884585.0045,502927.9477,175923.0261,126557.3485
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N1-E2-M2,5600,0,-0.003538523,0.414125426,49830.1737,4591305.707,520374955.5,18007950.11,65.49154851,4639.468253,7288.363022,20720.95288,7720.103956,9395.794035,461412.5448,2620525.124,786065.9703,472838.7944,145580.4365,104882.8371
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N1-E2-M2,5600,0,0.008209222,0.002343971,50417.64467,4718332.908,368846136,18007950.11,65.60929645,4703.169116,7394.144237,21019.37363,7773.967312,9461.381085,463586.1391,2701410.641,810623.0108,487715.9284,148215.4531,106781.7365
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N1-E2-M2,5600,0,-0.000573394,0.206982774,49978.45127,4618699.347,444149858,18007950.11,65.52278096,4655.487488,7314.973723,20796.6931,7733.589029,9412.185146,461927.8052,2637810.797,791418.6018,476081.996,146160.285,105299.8621
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N1-E2-M2,5600,0,0.022317193,0.006963693,51123.14373,4885189.513,370546117.7,18007950.11,65.72752351,4779.993891,7523.324473,21398.00597,7828.414463,9527.677407,465991.1243,2807428.112,843309.6305,508379.476,151169.5718,108911.5979
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E2-M2,5600,0,-0.003087917,0.414199634,49852.70724,4625709.997,520402262.8,18007950.11,67.32327349,4644.662672,7290.087991,20725.89457,7724.435182,9400.303552,488844.2698,2626469.663,786498.2592,473115.2432,145778.0832,105004.478
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E2-M2,5600,0,0.009092583,0.002673407,50461.81901,4763561.224,368967363.1,18007950.11,67.59227568,4712.025973,7399.564144,21034.33768,7780.182541,9468.116399,494281.9256,2713046.558,812101.8884,488622.7229,148525.9372,106982.1914
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E2-M2,5600,0,6.35E-05,0.207152137,50010.30013,4657142.231,444212180.9,18007950.11,67.41504621,4662.06392,7318.364187,20806.37052,7738.596507,9417.489947,490573.4708,2645772.56,792309.1551,476642.1315,146396.5531,105448.36
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E2-M2,5600,0,0.023849401,0.007530398,51199.76507,4945798.877,370754656,18007950.11,67.92275961,4793.63464,7534.595457,21430.10244,7836.684948,9536.82483,501407.9072,2826707.52,846501.9525,510376.5709,151605.75,109199.1768
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E2-M2,5600,0,0.001812833,0.414769224,50097.77961,5490344.181,520611862.6,18007950.11,105.0595155,4694.359706,7307.658102,20775.04834,7770.283545,9445.370404,1253645.116,2712178.51,792379.1279,476816.1855,148649.9944,106675.2474
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E2-M2,5600,0,0.016870722,0.005038087,50850.78139,5693470.444,369837526.4,18007950.11,106.2392657,4781.212836,7444.80571,21160.59947,7834.625507,9523.298599,1274075.296,2832913.3,827405.4251,498076.0329,151956.8702,109043.5191
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E2-M2,5600,0,0.006650638,0.208569551,50339.70435,5559919.385,444733765.9,18007950.11,105.6501461,4722.322936,7352.361064,20903.96218,7788.323727,9467.084293,1264022.967,2750962.134,804032.653,484072.4862,149529.2679,107299.8765
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N1-E2-M2,5600,0,0.036416989,0.011534342,51828.23401,5980333.29,372228041.7,18007950.11,107.9656045,4893.280467,7625.855301,21696.00499,7901.301881,9603.825771,1304802.95,3000635.333,877433.9595,530043.5167,155700.2546,111717.2759
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N2-E2-M2,5600,0,0.002841594,0.414253088,50149.22504,4612114.309,520421933,18007950.11,65.53800135,4647.539614,7303.902085,20798.07883,7817.727198,9516.439302,462078.3438,2629102.202,788939.5083,475950.2307,148804.978,107239.0456
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N2-E2-M2,5600,0,0.018552127,0.002804139,50934.86358,4760904.719,369015470.3,18007950.11,65.67688265,4717.597128,7421.511205,21149.13418,7928.228919,9652.715272,464696.077,2719923.711,816720.1003,494022.8071,154295.8422,111246.1818
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N2-E2-M2,5600,0,0.006836849,0.207206284,50349.01621,4644822.779,444232106,18007950.11,65.57518874,4665.302816,7333.77518,20887.94037,7845.62205,9550.800604,462708.4621,2648869.347,795108.6534,479968.2075,150033.5966,108134.5117
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N2-E2-M2,5600,0,0.036566497,0.007659105,51835.71044,4950458.24,370802018.1,18007950.11,65.81544284,4800.540356,7562.329408,21580.57832,8038.162317,9788.284605,467558.2877,2836037.313,852781.478,518125.7914,160315.4446,115639.9254
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N2-E2-M2,5600,0,0.003509995,0.414333498,50182.64983,4648705.76,520451522.3,18007950.11,67.42101315,4653.185308,7306.141372,20805.60039,7825.32733,9524.974415,490492.4888,2635704.347,789505.2953,476374.1124,149156.6885,107472.8279
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N2-E2-M2,5600,0,0.019782729,0.00315594,50996.40249,4809704.314,369144927.4,18007950.11,67.727323,4727.190186,7427.826273,21168.381,7939.539539,9665.738162,496780.7845,2732751.366,818457.8644,495201.8683,154871.9539,111640.4769
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N2-E2-M2,5600,0,0.007739418,0.207387948,50394.15111,4685953.49,444298955.5,18007950.11,67.52441759,4672.439987,7337.833399,20900.86139,7854.552121,9560.939796,492471.9587,2657689.731,796182.7356,480723.3306,150462.4179,108423.3167
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N2-E2-M2,5600,0,0.038574948,0.008256791,51936.14731,5015968.375,371021956.9,18007950.11,68.09531225,4815.16416,7574.866776,21618.67655,8053.361368,9805.983143,504810.1194,2856954.479,856352.7326,520518.8353,161129.2013,116203.0075
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N2-E2-M2,5600,0,0.010193021,0.414942354,50516.84872,5529199.268,520675571.4,18007950.11,105.4769101,4705.708149,7327.75286,20875.81725,7898.414677,9603.67887,1260181.451,2726495.393,796732.2611,481657.3876,153738.4965,110394.2786
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N2-E2-M2,5600,0,0.029872218,0.005631339,51500.94882,5759287.878,370055833.6,18007950.11,106.7267708,4800.134803,7478.588687,21322.55089,8028.888732,9764.058937,1281778.622,2859337.497,835593.8162,506751.7737,160509.4533,115316.7157
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N2-E2-M2,5600,0,0.016351628,0.208876567,50824.82298,5606539.403,444846742.8,18007950.11,106.0928237,4735.980622,7376.616141,21022.83926,7934.917756,9648.376376,1270957.829,2768836.363,809515.5423,490000.3773,155535.2353,111694.0566
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N2-E2-M2,5600,0,0.053977131,0.012390026,52706.36621,6072517.431,372542919.4,18007950.11,108.5129618,4919.197468,7672.836224,21918.72746,8160.984181,9926.107908,1313413.463,3038350.427,889418.6622,542684.2238,167941.9298,120708.7249
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N3-E2-M2,5600,0,0.010277673,0.414397033,50521.08192,4637157.23,520474902.1,18007950.11,65.59088298,4656.804966,7321.796745,20887.68255,7931.77085,9657.435931,462861.8995,2639337.401,792375.6711,479719.0234,152744.1067,110119.1285
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N3-E2-M2,5600,0,0.030539354,0.003318579,51534.31039,4811183.655,369204775.7,18007950.11,65.75401996,4733.999227,7452.735761,21298.71604,8107.768812,9875.336524,466000.8418,2741552.41,823864.4658,501517.2325,161624.5867,116624.1183
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N3-E2-M2,5600,0,0.015481772,0.207458535,50781.324,4676214.485,444324930.2,18007950.11,65.63497758,4676.559533,7355.411088,20993.95602,7976.719739,9713.042642,463629.2747,2662029.533,799510.3476,484669.6327,154772.2036,111603.494
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N3-E2-M2,5600,0,0.052913445,0.008426234,52653.17431,5026016.645,371084308.9,18007950.11,65.91544017,4823.624644,7606.295741,21788.55571,8280.122555,10088.66022,469384.6064,2868797.743,863652.2124,529460.2907,171134.2044,123587.5878
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N3-E2-M2,5600,0,0.011199062,0.414484376,50567.15796,4676258.623,520507043.1,18007950.11,67.53002794,4662.958369,7324.626724,20898.19465,7943.182542,9670.665643,492371.3194,2646699.531,793099.0306,480319.1355,153281.4962,110488.1109
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N3-E2-M2,5600,0,0.032166453,0.003694864,51615.67691,4864021.216,369343242.4,18007950.11,67.87837199,4744.405858,7460.055743,21322.82602,8124.933628,9895.577291,499633.9151,2755718.966,825897.5739,503011.4982,162513.1209,117246.1416
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N3-E2-M2,5600,0,0.016691703,0.207653872,50841.82917,4720422.314,444396811.1,18007950.11,67.64660081,4684.324717,7360.230557,21010.61427,7990.210669,9728.802361,494640.0293,2671835.2,800798.6923,485655.7102,155432.047,112060.6346
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N3-E2-M2,5600,0,0.055454071,0.009057054,52780.22375,5096948.129,371316440.3,18007950.11,68.28769039,4839.31273,7620.220462,21833.30577,8303.124747,10115.97235,508668.3506,2891499.969,867641.0575,532295.8767,172378.7039,124464.1714
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N3-E2-M2,5600,0,0.019844381,0.415135694,50999.4855,5573815.934,520746717.4,18007950.11,105.9172179,4718.54105,7350.660027,20991.57325,8046.323657,9786.470304,1267077.497,2743023.674,801806.2185,487351.4842,159760.5337,114796.5272
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N3-E2-M2,5600,0,0.044774659,0.00628772,52246.17702,5834475.778,370297371,18007950.11,107.2416302,4821.356847,7516.769225,21507.29566,8252.475004,10041.03865,1289915.306,2889457.449,845007.5813,516837.9434,170568.5973,122688.9011
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N3-E2-M2,5600,0,0.027528924,0.209219044,51383.76743,5660124.57,444972768.5,18007950.11,106.5600124,4751.404417,7404.227018,21159.32001,8104.33925,9857.916717,1278278.255,2789432.819,815891.5812,496965.7622,162653.9452,116902.2071
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N3-E2-M2,5600,0,0.073890482,0.01332348,53702.17563,6176264.93,372886415.3,18007950.11,109.08987,4947.917099,7725.257901,22169.65749,8457.065147,10293.18812,1322478.91,3080566.85,902930.3463,557093.7719,182102.856,131092.1955
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N1-E1-M3,5600,0,0.004033775,0.415259847,50208.84256,4641658.653,520792403.7,18007950.11,65.73365087,4661.408302,7341.464829,20867.61628,7792.092971,9480.52653,464824.8252,2645974.929,796703.7692,479439.2188,148087.7567,106628.1537
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N1-E1-M3,5600,0,0.018025372,0.044138898,50908.52212,4867321.898,384225983.3,18007950.11,66.01674753,4777.205622,7532.368348,20975.86216,7920.807813,9636.261428,470404.353,2801443.379,843047.4767,486233.9118,154775.9623,111416.8145
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N1-E1-M3,5600,0,0.007132788,0.22761464,50363.81528,4684499.345,451742046.1,18007950.11,65.80138794,4686.963214,7383.942423,20891.93096,7820.428399,9514.7489,466000.9776,2675115.399,805700.8633,480774.8223,149365.8727,107541.4099
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N1-E1-M3,5600,0,0.034052983,0.051561983,51710.01685,5148946.863,386957556.8,18007950.11,66.32463776,4920.869177,7770.904145,21091.12882,8058.251467,9802.538605,476844.4819,2996854.755,902277.1526,493860.5895,162303.4686,116806.4156
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E1-M3,5600,0,0.005309446,0.415425893,50272.63522,4730795.471,520853505.7,18007950.11,69.95805461,4672.479463,7346.862093,20883.11499,7805.634467,9494.586149,536207.089,2660223.417,798172.3893,480385.7441,148763.847,107042.9847
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E1-M3,5600,0,0.020191876,0.044911953,51016.86274,4989163.948,384510454.8,18007950.11,70.74303545,4798.493979,7548.95873,20998.37568,7941.536832,9658.754479,553488.8928,2832135.636,847804.8939,487705.0366,155892.7038,112136.7859
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E1-M3,5600,0,0.008761922,0.228004925,50445.2836,4786028.119,451885664.7,18007950.11,70.21313488,4702.015084,7394.635187,20909.97242,7836.581326,9531.866447,541477.1186,2695632.549,808745.1364,481907.6909,150200.0037,108065.6201
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E1-M3,5600,0,0.037293404,0.052917101,51872.06097,5314945.6,387456218.2,18007950.11,71.7567472,4955.287905,7804.553594,21120.91684,8086.174961,9833.370924,576707.611,3048547.261,912164.426,495866.2926,163844.6746,117815.3347
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E1-M3,5600,0,0.023893046,0.417329684,51201.94761,6394075.096,521554069.9,18007950.11,153.5316936,4841.074319,7419.658958,21092.55296,8002.726842,9692.40284,1855531.946,2946536.215,821487.3018,495655.5404,160652.0116,114212.0819
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E1-M3,5600,0,0.043684969,0.051867194,52191.68478,6762549.999,387069869.5,18007950.11,154.6762755,5022.118986,7712.069687,21238.05968,8170.334454,9894.425702,1864470.219,3204071.917,898490.5866,505174.4577,169682.1921,120660.6258
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E1-M3,5600,0,0.03046543,0.232555868,51530.61363,6538540.658,453560337.1,18007950.11,154.1285644,4907.900216,7530.991963,21135.96813,8051.165365,9750.459388,1860377.686,3047170.994,853115.7414,498523.2018,163276.5273,116076.507
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N1-E1-M3,5600,0,0.066846691,0.063532445,53349.93591,7224335.799,391362490.6,18007950.11,156.3216156,5255.571921,8093.949914,21392.54096,8346.039193,10105.5123,1877628.782,3527119.157,997448.3946,515439.5602,179239.1194,127460.7852
